GENE_ID,TFBS,TRANSCRIPTS,AVERAGES
1,13.0,2,6.5
2,8.0,2,4.0
3,1.0,1,1.0
9,55.0,9,6.111111111111111
10,0.0,1,0.0
12,120.0,7,17.142857142857142
13,2.0,1,2.0
14,0.0,2,0.0
15,4.0,3,1.3333333333333333
16,65.0,2,32.5
18,4.0,4,1.0
19,14.0,2,7.0
20,37.0,9,4.111111111111111
21,42.0,4,10.5
22,0.0,5,0.0
23,84.0,21,4.0
24,20.0,4,5.0
25,9.0,2,4.5
26,9.0,3,3.0
27,45.0,10,4.5
28,48.0,4,12.0
29,62.0,8,7.75
30,0.0,2,0.0
31,117.0,12,9.75
32,175.0,5,35.0
33,18.0,2,9.0
34,47.0,9,5.222222222222222
35,10.0,2,5.0
36,10.0,2,5.0
37,0.0,5,0.0
38,96.0,3,32.0
39,4.0,3,1.3333333333333333
40,0.0,2,0.0
41,0.0,6,0.0
43,7.0,7,1.0
47,90.0,5,18.0
48,0.0,4,0.0
49,0.0,2,0.0
50,0.0,1,0.0
51,60.0,4,15.0
52,0.0,5,0.0
53,117.0,9,13.0
54,235.0,5,47.0
55,69.0,3,23.0
56,44.0,4,11.0
58,1.0,1,1.0
59,15.0,4,3.75
60,18.0,3,6.0
70,0.0,1,0.0
71,0.0,3,0.0
72,4.0,4,1.0
81,24.0,3,8.0
86,132.0,3,44.0
87,22.0,8,2.75
88,10.0,4,2.5
89,8.0,2,4.0
90,4.0,3,1.3333333333333333
91,0.0,5,0.0
92,10.0,3,3.3333333333333335
93,10.0,2,5.0
94,0.0,4,0.0
95,228.0,6,38.0
97,4.0,2,2.0
98,20.0,1,20.0
100,2.0,1,2.0
101,0.0,5,0.0
102,76.0,5,15.2
103,142.0,8,17.75
104,23.0,11,2.090909090909091
105,43.0,4,10.75
107,0.0,2,0.0
108,8.0,3,2.6666666666666665
109,0.0,3,0.0
111,0.0,4,0.0
112,42.0,4,10.5
113,63.0,3,21.0
114,0.0,2,0.0
115,1.0,1,1.0
116,19.0,2,9.5
117,0.0,6,0.0
118,135.0,8,16.875
119,25.0,7,3.5714285714285716
120,44.0,6,7.333333333333333
123,30.0,3,10.0
124,8.0,2,4.0
125,4.0,4,1.0
126,0.0,1,0.0
127,12.0,2,6.0
128,12.0,2,6.0
130,28.0,4,7.0
131,6.0,2,3.0
132,102.0,4,25.5
133,0.0,1,0.0
134,0.0,5,0.0
135,0.0,8,0.0
136,4.0,1,4.0
140,56.0,3,18.666666666666668
141,15.0,4,3.75
142,21.0,1,21.0
143,8.0,2,4.0
146,0.0,1,0.0
147,0.0,1,0.0
148,32.0,8,4.0
150,0.0,1,0.0
151,0.0,1,0.0
152,0.0,1,0.0
153,21.0,1,21.0
154,2.0,1,2.0
155,52.0,1,52.0
156,0.0,1,0.0
157,44.0,4,11.0
158,87.0,3,29.0
159,0.0,2,0.0
160,84.0,5,16.8
161,2.0,4,0.5
162,56.0,5,11.2
163,128.0,7,18.285714285714285
164,131.0,7,18.714285714285715
165,0.0,3,0.0
166,14.0,4,3.5
167,4.0,3,1.3333333333333333
172,246.0,12,20.5
173,16.0,1,16.0
174,28.0,3,9.333333333333334
175,29.0,4,7.25
176,36.0,4,9.0
177,4425.0,175,25.285714285714285
178,37.0,6,6.166666666666667
181,19.0,1,19.0
182,9.0,2,4.5
183,6.0,2,3.0
185,23.0,5,4.6
186,5.0,1,5.0
187,38.0,2,19.0
189,0.0,3,0.0
190,4.0,1,4.0
191,75.0,3,25.0
196,2.0,1,2.0
197,34.0,2,17.0
199,559.0,24,23.291666666666668
202,23.0,2,11.5
203,22.0,1,22.0
204,90.0,6,15.0
205,0.0,4,0.0
207,12.0,7,1.7142857142857142
208,181.0,7,25.857142857142858
210,18.0,3,6.0
211,0.0,4,0.0
212,9.0,3,3.0
213,13.0,4,3.25
214,3.0,7,0.42857142857142855
215,0.0,1,0.0
216,31.0,3,10.333333333333334
217,40.0,2,20.0
218,10.0,6,1.6666666666666667
219,2.0,1,2.0
220,10.0,2,5.0
221,12.0,5,2.4
222,2.0,3,0.6666666666666666
223,28.0,4,7.0
224,5.0,4,1.25
225,23.0,1,23.0
226,115.0,7,16.428571428571427
229,6.0,1,6.0
230,0.0,1,0.0
231,0.0,1,0.0
238,23.0,3,7.666666666666667
239,23.0,2,11.5
240,0.0,4,0.0
241,20.0,2,10.0
242,18.0,1,18.0
244,40.0,5,8.0
245,72.0,3,24.0
246,48.0,3,16.0
