GENE_ID,TFBS,TRANSCRIPTS,AVERAGES
1,1.0,2,0.5
2,6.0,2,3.0
3,2.0,1,2.0
9,14.0,9,1.5555555555555556
10,2.0,1,2.0
12,6.0,7,0.8571428571428571
13,2.0,1,2.0
14,2.0,2,1.0
15,3.0,3,1.0
16,3.0,2,1.5
18,4.0,4,1.0
19,0.0,2,0.0
20,0.0,9,0.0
21,6.0,4,1.5
22,5.0,5,1.0
23,21.0,21,1.0
24,8.0,4,2.0
25,4.0,2,2.0
26,2.0,3,0.6666666666666666
27,10.0,10,1.0
28,0.0,4,0.0
29,3.0,8,0.375
30,4.0,2,2.0
31,11.0,12,0.9166666666666666
32,2.0,5,0.4
33,2.0,2,1.0
34,25.0,9,2.7777777777777777
35,2.0,2,1.0
36,2.0,2,1.0
37,0.0,5,0.0
38,0.0,3,0.0
39,3.0,3,1.0
40,0.0,2,0.0
41,3.0,6,0.5
43,7.0,7,1.0
47,0.0,5,0.0
48,12.0,4,3.0
49,2.0,2,1.0
50,1.0,1,1.0
51,4.0,4,1.0
52,5.0,5,1.0
53,18.0,9,2.0
54,0.0,5,0.0
55,0.0,3,0.0
56,0.0,4,0.0
58,0.0,1,0.0
59,10.0,4,2.5
60,0.0,3,0.0
70,0.0,1,0.0
71,0.0,3,0.0
72,8.0,4,2.0
81,0.0,3,0.0
86,6.0,3,2.0
87,0.0,8,0.0
88,3.0,4,0.75
89,5.0,2,2.5
90,4.0,3,1.3333333333333333
91,5.0,5,1.0
92,7.0,3,2.3333333333333335
93,2.0,2,1.0
94,3.0,4,0.75
95,12.0,6,2.0
97,0.0,2,0.0
98,1.0,1,1.0
100,0.0,1,0.0
101,0.0,5,0.0
102,13.0,5,2.6
103,7.0,8,0.875
104,1.0,11,0.09090909090909091
105,12.0,4,3.0
107,0.0,2,0.0
108,1.0,3,0.3333333333333333
109,0.0,3,0.0
111,2.0,4,0.5
112,4.0,4,1.0
113,2.0,3,0.6666666666666666
114,0.0,2,0.0
115,1.0,1,1.0
116,3.0,2,1.5
117,4.0,6,0.6666666666666666
118,17.0,8,2.125
119,2.0,7,0.2857142857142857
120,10.0,6,1.6666666666666667
123,0.0,3,0.0
124,2.0,2,1.0
125,12.0,4,3.0
126,3.0,1,3.0
127,6.0,2,3.0
128,0.0,2,0.0
130,12.0,4,3.0
131,5.0,2,2.5
132,10.0,4,2.5
133,1.0,1,1.0
134,0.0,5,0.0
135,0.0,8,0.0
136,0.0,1,0.0
140,5.0,3,1.6666666666666667
141,1.0,4,0.25
142,1.0,1,1.0
143,4.0,2,2.0
146,0.0,1,0.0
147,0.0,1,0.0
148,0.0,8,0.0
150,0.0,1,0.0
151,0.0,1,0.0
152,0.0,1,0.0
153,1.0,1,1.0
154,1.0,1,1.0
155,0.0,1,0.0
156,0.0,1,0.0
157,4.0,4,1.0
158,3.0,3,1.0
159,2.0,2,1.0
160,0.0,5,0.0
161,0.0,4,0.0
162,3.0,5,0.6
163,10.0,7,1.4285714285714286
164,14.0,7,2.0
165,0.0,3,0.0
166,3.0,4,0.75
167,8.0,3,2.6666666666666665
172,4.0,12,0.3333333333333333
173,3.0,1,3.0
174,8.0,3,2.6666666666666665
175,6.0,4,1.5
176,0.0,4,0.0
177,175.0,175,1.0
178,6.0,6,1.0
181,1.0,1,1.0
182,2.0,2,1.0
183,4.0,2,2.0
185,8.0,5,1.6
186,3.0,1,3.0
187,2.0,2,1.0
189,0.0,3,0.0
190,3.0,1,3.0
191,4.0,3,1.3333333333333333
196,5.0,1,5.0
197,0.0,2,0.0
199,0.0,24,0.0
202,4.0,2,2.0
203,0.0,1,0.0
204,18.0,6,3.0
205,0.0,4,0.0
207,1.0,7,0.14285714285714285
208,9.0,7,1.2857142857142858
210,3.0,3,1.0
211,0.0,4,0.0
212,12.0,3,4.0
213,19.0,4,4.75
214,9.0,7,1.2857142857142858
215,0.0,1,0.0
216,4.0,3,1.3333333333333333
217,0.0,2,0.0
218,3.0,6,0.5
219,3.0,1,3.0
220,4.0,2,2.0
221,4.0,5,0.8
222,1.0,3,0.3333333333333333
223,4.0,4,1.0
224,0.0,4,0.0
225,2.0,1,2.0
226,0.0,7,0.0
229,2.0,1,2.0
230,1.0,1,1.0
231,2.0,1,2.0
238,2.0,3,0.6666666666666666
239,3.0,2,1.5
240,4.0,4,1.0
241,0.0,2,0.0
242,0.0,1,0.0
244,0.0,5,0.0
245,3.0,3,1.0
246,5.0,3,1.6666666666666667
247,5.0,5,1.0
248,0.0,2,0.0
249,0.0,5,0.0
250,1.0,1,1.0
251,0.0,1,0.0
257,5.0,1,5.0
258,4.0,1,4.0
259,2.0,3,0.6666666666666666
262,7.0,5,1.4
265,6.0,3,2.0
266,5.0,2,2.5
267,6.0,2,3.0
268,1.0,1,1.0
269,0.0,4,0.0
270,8.0,2,4.0
271,8.0,8,1.0
272,25.0,8,3.125
273,3.0,5,0.6
274,0.0,13,0.0
275,0.0,7,0.0
276,0.0,6,0.0
279,2.0,2,1.0
280,16.0,4,4.0
283,2.0,2,1.0
284,4.0,4,1.0
285,16.0,4,4.0
286,6.0,10,0.6
287,12.0,10,1.2
288,14.0,11,1.2727272727272727
290,0.0,1,0.0
291,5.0,1,5.0
292,4.0,1,4.0
293,0.0,2,0.0
301,8.0,3,2.6666666666666665
302,0.0,6,0.0
303,5.0,1,5.0
304,7.0,1,7.0
305,3.0,1,3.0
306,2.0,1,2.0
307,8.0,4,2.0
308,4.0,2,2.0
309,0.0,3,0.0
310,10.0,5,2.0
311,6.0,7,0.8571428571428571
312,2.0,2,1.0
313,6.0,3,2.0
314,4.0,2,2.0
316,3.0,3,1.0
317,9.0,6,1.5
318,0.0,4,0.0
319,0.0,1,0.0
320,1.0,1,1.0
321,4.0,6,0.6666666666666666
322,19.0,15,1.2666666666666666
323,8.0,7,1.1428571428571428
324,1.0,5,0.2
325,0.0,1,0.0
326,0.0,4,0.0
327,0.0,2,0.0
328,0.0,4,0.0
329,9.0,3,3.0
330,2.0,1,2.0
331,3.0,3,1.0
332,0.0,9,0.0
333,0.0,5,0.0
334,3.0,9,0.3333333333333333
335,2.0,1,2.0
336,1.0,2,0.5
337,1.0,1,1.0
338,1.0,1,1.0
339,0.0,2,0.0
341,4.0,4,1.0
342,0.0,3,0.0
343,0.0,1,0.0
344,1.0,1,1.0
345,0.0,1,0.0
347,6.0,2,3.0
348,1.0,1,1.0
350,2.0,1,2.0
351,0.0,12,0.0
353,2.0,2,1.0
354,0.0,4,0.0
355,43.0,11,3.909090909090909
356,0.0,2,0.0
357,7.0,4,1.75
358,5.0,5,1.0
359,2.0,1,2.0
360,6.0,3,2.0
361,1.0,2,0.5
362,0.0,1,0.0
363,0.0,3,0.0
364,2.0,9,0.2222222222222222
366,4.0,2,2.0
367,3.0,7,0.42857142857142855
368,0.0,4,0.0
369,15.0,5,3.0
372,9.0,3,3.0
373,6.0,3,2.0
374,0.0,1,0.0
375,0.0,4,0.0
377,0.0,2,0.0
378,1.0,1,1.0
379,0.0,1,0.0
381,0.0,2,0.0
382,2.0,1,2.0
383,3.0,3,1.0
384,2.0,1,2.0
387,0.0,2,0.0
388,0.0,1,0.0
389,4.0,4,1.0
390,6.0,3,2.0
391,2.0,1,2.0
392,0.0,3,0.0
393,3.0,4,0.75
394,0.0,5,0.0
395,10.0,7,1.4285714285714286
396,3.0,4,0.75
397,4.0,1,4.0
398,1.0,1,1.0
399,2.0,1,2.0
400,3.0,3,1.0
401,0.0,1,0.0
402,0.0,3,0.0
403,2.0,1,2.0
405,23.0,8,2.875
406,18.0,11,1.6363636363636365
407,0.0,2,0.0
408,6.0,2,3.0
409,0.0,8,0.0
410,6.0,6,1.0
411,6.0,2,3.0
412,8.0,4,2.0
414,4.0,2,2.0
415,1.0,3,0.3333333333333333
416,5.0,3,1.6666666666666667
417,2.0,2,1.0
419,15.0,12,1.25
420,12.0,4,3.0
421,0.0,2,0.0
427,8.0,4,2.0
429,0.0,1,0.0
430,0.0,1,0.0
432,2.0,3,0.6666666666666666
433,0.0,7,0.0
434,0.0,1,0.0
435,14.0,7,2.0
438,8.0,6,1.3333333333333333
439,0.0,1,0.0
440,6.0,6,1.0
443,2.0,2,1.0
444,6.0,13,0.46153846153846156
445,3.0,3,1.0
460,5.0,5,1.0
462,3.0,1,3.0
463,4.0,2,2.0
466,4.0,2,2.0
467,2.0,7,0.2857142857142857
468,3.0,3,1.0
471,3.0,3,1.0
472,24.0,9,2.6666666666666665
473,4.0,5,0.8
474,2.0,1,2.0
475,0.0,1,0.0
476,10.0,5,2.0
477,4.0,5,0.8
478,0.0,5,0.0
479,8.0,2,4.0
480,4.0,4,1.0
481,0.0,1,0.0
482,0.0,1,0.0
483,0.0,2,0.0
486,0.0,3,0.0
487,1.0,4,0.25
488,3.0,5,0.6
489,2.0,8,0.25
490,10.0,4,2.5
491,2.0,6,0.3333333333333333
492,0.0,4,0.0
493,6.0,5,1.2
495,0.0,2,0.0
496,0.0,2,0.0
498,5.0,6,0.8333333333333334
501,6.0,3,2.0
506,1.0,1,1.0
509,5.0,5,1.0
513,4.0,2,2.0
514,4.0,1,4.0
515,0.0,2,0.0
516,0.0,2,0.0
517,3.0,3,1.0
518,0.0,3,0.0
521,0.0,3,0.0
522,5.0,5,1.0
523,2.0,2,1.0
525,3.0,3,1.0
526,0.0,1,0.0
527,0.0,2,0.0
528,8.0,4,2.0
529,3.0,3,1.0
533,6.0,3,2.0
534,0.0,21,0.0
535,16.0,10,1.6
537,0.0,3,0.0
538,6.0,3,2.0
539,3.0,2,1.5
540,15.0,10,1.5
545,7.0,2,3.5
546,6.0,6,1.0
547,0.0,5,0.0
549,3.0,3,1.0
550,0.0,7,0.0
551,0.0,1,0.0
552,3.0,1,3.0
553,0.0,1,0.0
554,2.0,3,0.6666666666666666
558,0.0,3,0.0
563,2.0,1,2.0
566,0.0,1,0.0
567,3.0,3,1.0
570,5.0,2,2.5
571,5.0,3,1.6666666666666667
572,0.0,3,0.0
573,0.0,2,0.0
574,7.0,2,3.5
575,0.0,1,0.0
576,0.0,9,0.0
577,5.0,3,1.6666666666666667
578,0.0,5,0.0
579,3.0,1,3.0
580,20.0,10,2.0
581,0.0,8,0.0
582,7.0,7,1.0
583,4.0,2,2.0
585,5.0,5,1.0
586,10.0,5,2.0
587,7.0,8,0.875
590,4.0,2,2.0
593,0.0,5,0.0
594,4.0,2,2.0
595,3.0,1,3.0
596,0.0,3,0.0
597,2.0,2,1.0
598,7.0,4,1.75
599,4.0,3,1.3333333333333333
602,0.0,1,0.0
604,4.0,4,1.0
605,0.0,2,0.0
606,2.0,2,1.0
607,3.0,2,1.5
608,3.0,3,1.0
610,1.0,1,1.0
611,1.0,1,1.0
613,3.0,5,0.6
617,24.0,6,4.0
618,3.0,1,3.0
622,1.0,3,0.3333333333333333
623,0.0,1,0.0
624,0.0,4,0.0
627,34.0,17,2.0
629,0.0,27,0.0
631,8.0,4,2.0
632,0.0,1,0.0
633,0.0,1,0.0
634,10.0,11,0.9090909090909091
635,0.0,2,0.0
636,3.0,4,0.75
637,16.0,9,1.7777777777777777
638,1.0,1,1.0
639,7.0,2,3.5
640,0.0,3,0.0
641,8.0,4,2.0
642,6.0,2,3.0
643,0.0,2,0.0
644,0.0,2,0.0
645,1.0,1,1.0
646,0.0,2,0.0
648,0.0,1,0.0
649,0.0,10,0.0
650,0.0,1,0.0
651,0.0,1,0.0
652,11.0,4,2.75
653,16.0,2,8.0
654,0.0,1,0.0
655,0.0,2,0.0
656,2.0,2,1.0
657,0.0,1,0.0
658,8.0,5,1.6
659,3.0,3,1.0
660,6.0,3,2.0
661,0.0,3,0.0
662,1.0,5,0.2
663,0.0,2,0.0
664,0.0,2,0.0
665,8.0,4,2.0
666,2.0,1,2.0
667,20.0,14,1.4285714285714286
668,0.0,1,0.0
669,8.0,2,4.0
670,8.0,4,2.0
671,0.0,1,0.0
672,11.0,20,0.55
673,0.0,1,0.0
675,7.0,4,1.75
676,0.0,7,0.0
677,4.0,3,1.3333333333333333
678,0.0,1,0.0
680,0.0,1,0.0
682,2.0,5,0.4
683,1.0,1,1.0
684,2.0,1,2.0
685,1.0,1,1.0
686,0.0,4,0.0
687,2.0,1,2.0
688,5.0,2,2.5
689,0.0,3,0.0
690,2.0,1,2.0
694,1.0,1,1.0
695,3.0,13,0.23076923076923078
696,0.0,1,0.0
699,12.0,4,3.0
701,3.0,2,1.5
705,0.0,1,0.0
706,0.0,4,0.0
708,0.0,1,0.0
710,5.0,5,1.0
711,3.0,1,3.0
712,1.0,1,1.0
713,0.0,1,0.0
714,0.0,2,0.0
715,0.0,4,0.0
716,1.0,5,0.2
717,10.0,57,0.17543859649122806
718,0.0,1,0.0
719,6.0,1,6.0
720,0.0,10,0.0
721,0.0,3,0.0
722,2.0,1,2.0
725,24.0,7,3.4285714285714284
726,5.0,5,1.0
727,9.0,3,3.0
728,0.0,1,0.0
729,6.0,2,3.0
730,4.0,2,2.0
731,2.0,1,2.0
732,15.0,3,5.0
733,0.0,1,0.0
734,3.0,2,1.5
735,0.0,1,0.0
738,0.0,3,0.0
740,0.0,3,0.0
741,3.0,1,3.0
744,2.0,3,0.6666666666666666
745,3.0,3,1.0
746,1.0,1,1.0
747,0.0,1,0.0
750,1.0,1,1.0
752,1.0,6,0.16666666666666666
753,10.0,9,1.1111111111111112
754,0.0,2,0.0
755,5.0,6,0.8333333333333334
757,0.0,2,0.0
758,2.0,5,0.4
759,9.0,5,1.8
760,0.0,1,0.0
761,2.0,2,1.0
762,2.0,2,1.0
763,0.0,1,0.0
765,0.0,5,0.0
766,0.0,2,0.0
767,3.0,3,1.0
768,2.0,1,2.0
770,0.0,1,0.0
771,0.0,3,0.0
773,6.0,9,0.6666666666666666
774,0.0,8,0.0
775,25.0,29,0.8620689655172413
776,5.0,6,0.8333333333333334
