GENE_ID,TFBS,TRANSCRIPTS,AVERAGES
1,3.0,2,1.5
2,0.0,2,0.0
3,1.0,1,1.0
9,1.0,9,0.1111111111111111
10,0.0,1,0.0
12,26.0,7,3.7142857142857144
13,1.0,1,1.0
14,4.0,2,2.0
15,12.0,3,4.0
16,4.0,2,2.0
18,3.0,4,0.75
19,2.0,2,1.0
20,57.0,9,6.333333333333333
21,17.0,4,4.25
22,0.0,5,0.0
23,0.0,21,0.0
24,10.0,4,2.5
25,3.0,2,1.5
26,6.0,3,2.0
27,15.0,10,1.5
28,12.0,4,3.0
29,25.0,8,3.125
30,10.0,2,5.0
31,24.0,12,2.0
32,14.0,5,2.8
33,2.0,2,1.0
34,3.0,9,0.3333333333333333
35,8.0,2,4.0
36,4.0,2,2.0
37,18.0,5,3.6
38,3.0,3,1.0
39,4.0,3,1.3333333333333333
40,7.0,2,3.5
41,17.0,6,2.8333333333333335
43,23.0,7,3.2857142857142856
47,0.0,5,0.0
48,4.0,4,1.0
49,0.0,2,0.0
50,1.0,1,1.0
51,0.0,4,0.0
52,10.0,5,2.0
53,17.0,9,1.8888888888888888
54,21.0,5,4.2
55,12.0,3,4.0
56,12.0,4,3.0
58,4.0,1,4.0
59,12.0,4,3.0
60,23.0,3,7.666666666666667
70,3.0,1,3.0
71,3.0,3,1.0
72,12.0,4,3.0
81,6.0,3,2.0
86,9.0,3,3.0
87,35.0,8,4.375
88,6.0,4,1.5
89,7.0,2,3.5
90,8.0,3,2.6666666666666665
91,1.0,5,0.2
92,3.0,3,1.0
93,6.0,2,3.0
94,15.0,4,3.75
95,18.0,6,3.0
97,6.0,2,3.0
98,0.0,1,0.0
100,3.0,1,3.0
101,18.0,5,3.6
102,2.0,5,0.4
103,1.0,8,0.125
104,32.0,11,2.909090909090909
105,7.0,4,1.75
107,0.0,2,0.0
108,9.0,3,3.0
109,9.0,3,3.0
111,10.0,4,2.5
112,14.0,4,3.5
113,6.0,3,2.0
114,0.0,2,0.0
115,0.0,1,0.0
116,2.0,2,1.0
117,13.0,6,2.1666666666666665
118,22.0,8,2.75
119,7.0,7,1.0
120,1.0,6,0.16666666666666666
123,0.0,3,0.0
124,0.0,2,0.0
125,0.0,4,0.0
126,2.0,1,2.0
127,0.0,2,0.0
128,2.0,2,1.0
130,4.0,4,1.0
131,1.0,2,0.5
132,6.0,4,1.5
133,3.0,1,3.0
134,19.0,5,3.8
135,27.0,8,3.375
136,2.0,1,2.0
140,8.0,3,2.6666666666666665
141,7.0,4,1.75
142,2.0,1,2.0
143,0.0,2,0.0
146,4.0,1,4.0
147,2.0,1,2.0
148,16.0,8,2.0
150,3.0,1,3.0
151,8.0,1,8.0
152,1.0,1,1.0
153,0.0,1,0.0
154,3.0,1,3.0
155,3.0,1,3.0
156,2.0,1,2.0
157,4.0,4,1.0
158,6.0,3,2.0
159,2.0,2,1.0
160,10.0,5,2.0
161,24.0,4,6.0
162,14.0,5,2.8
163,3.0,7,0.42857142857142855
164,18.0,7,2.5714285714285716
165,19.0,3,6.333333333333333
166,9.0,4,2.25
167,0.0,3,0.0
172,38.0,12,3.1666666666666665
173,1.0,1,1.0
174,1.0,3,0.3333333333333333
175,12.0,4,3.0
176,12.0,4,3.0
177,0.0,175,0.0
178,10.0,6,1.6666666666666667
181,1.0,1,1.0
182,3.0,2,1.5
183,4.0,2,2.0
185,0.0,5,0.0
186,2.0,1,2.0
187,4.0,2,2.0
189,9.0,3,3.0
190,1.0,1,1.0
191,7.0,3,2.3333333333333335
196,0.0,1,0.0
197,6.0,2,3.0
