GENE_ID,TFBS,TRANSCRIPTS,AVERAGES
1,1.0,2,0.5
2,2.0,2,1.0
3,0.0,1,0.0
9,1.0,9,0.1111111111111111
10,0.0,1,0.0
12,1.0,7,0.14285714285714285
13,0.0,1,0.0
14,0.0,2,0.0
15,0.0,3,0.0
16,1.0,2,0.5
18,0.0,4,0.0
19,0.0,2,0.0
20,2.0,9,0.2222222222222222
21,3.0,4,0.75
22,0.0,5,0.0
23,21.0,21,1.0
24,2.0,4,0.5
25,0.0,2,0.0
26,2.0,3,0.6666666666666666
27,0.0,10,0.0
28,0.0,4,0.0
29,2.0,8,0.25
30,0.0,2,0.0
31,1.0,12,0.08333333333333333
32,4.0,5,0.8
33,0.0,2,0.0
34,1.0,9,0.1111111111111111
35,0.0,2,0.0
36,0.0,2,0.0
37,0.0,5,0.0
38,0.0,3,0.0
39,0.0,3,0.0
40,0.0,2,0.0
41,0.0,6,0.0
43,0.0,7,0.0
47,0.0,5,0.0
48,0.0,4,0.0
49,0.0,2,0.0
50,0.0,1,0.0
51,0.0,4,0.0
52,0.0,5,0.0
53,0.0,9,0.0
54,0.0,5,0.0
55,0.0,3,0.0
56,0.0,4,0.0
58,2.0,1,2.0
59,0.0,4,0.0
60,0.0,3,0.0
70,1.0,1,1.0
71,0.0,3,0.0
72,0.0,4,0.0
81,0.0,3,0.0
86,0.0,3,0.0
87,0.0,8,0.0
88,0.0,4,0.0
89,0.0,2,0.0
90,0.0,3,0.0
91,4.0,5,0.8
92,2.0,3,0.6666666666666666
93,2.0,2,1.0
94,2.0,4,0.5
95,0.0,6,0.0
97,0.0,2,0.0
98,0.0,1,0.0
100,2.0,1,2.0
101,0.0,5,0.0
102,0.0,5,0.0
103,7.0,8,0.875
104,0.0,11,0.0
105,3.0,4,0.75
107,2.0,2,1.0
108,0.0,3,0.0
109,0.0,3,0.0
111,1.0,4,0.25
112,0.0,4,0.0
113,1.0,3,0.3333333333333333
114,0.0,2,0.0
115,2.0,1,2.0
116,0.0,2,0.0
117,1.0,6,0.16666666666666666
118,8.0,8,1.0
119,12.0,7,1.7142857142857142
120,2.0,6,0.3333333333333333
123,0.0,3,0.0
124,0.0,2,0.0
125,0.0,4,0.0
126,0.0,1,0.0
127,0.0,2,0.0
128,0.0,2,0.0
130,0.0,4,0.0
131,0.0,2,0.0
132,0.0,4,0.0
133,1.0,1,1.0
134,5.0,5,1.0
135,4.0,8,0.5
136,0.0,1,0.0
140,0.0,3,0.0
141,0.0,4,0.0
142,1.0,1,1.0
143,0.0,2,0.0
146,1.0,1,1.0
147,1.0,1,1.0
148,0.0,8,0.0
150,0.0,1,0.0
151,0.0,1,0.0
152,0.0,1,0.0
153,0.0,1,0.0
154,0.0,1,0.0
155,0.0,1,0.0
156,0.0,1,0.0
157,0.0,4,0.0
158,3.0,3,1.0
159,0.0,2,0.0
160,2.0,5,0.4
161,0.0,4,0.0
162,1.0,5,0.2
163,6.0,7,0.8571428571428571
164,8.0,7,1.1428571428571428
165,0.0,3,0.0
166,0.0,4,0.0
167,2.0,3,0.6666666666666666
172,6.0,12,0.5
173,0.0,1,0.0
174,1.0,3,0.3333333333333333
175,7.0,4,1.75
176,0.0,4,0.0
177,0.0,175,0.0
178,0.0,6,0.0
181,0.0,1,0.0
182,0.0,2,0.0
183,0.0,2,0.0
185,0.0,5,0.0
186,0.0,1,0.0
187,0.0,2,0.0
189,1.0,3,0.3333333333333333
190,0.0,1,0.0
191,2.0,3,0.6666666666666666
196,1.0,1,1.0
197,0.0,2,0.0
199,0.0,24,0.0
202,0.0,2,0.0
203,1.0,1,1.0
204,0.0,6,0.0
205,0.0,4,0.0
207,2.0,7,0.2857142857142857
208,1.0,7,0.14285714285714285
210,0.0,3,0.0
211,0.0,4,0.0
212,0.0,3,0.0
213,4.0,4,1.0
214,1.0,7,0.14285714285714285
215,0.0,1,0.0
216,1.0,3,0.3333333333333333
217,0.0,2,0.0
218,1.0,6,0.16666666666666666
219,0.0,1,0.0
220,0.0,2,0.0
221,0.0,5,0.0
222,1.0,3,0.3333333333333333
223,0.0,4,0.0
224,1.0,4,0.25
225,2.0,1,2.0
226,3.0,7,0.42857142857142855
229,0.0,1,0.0
230,0.0,1,0.0
231,0.0,1,0.0
238,1.0,3,0.3333333333333333
239,1.0,2,0.5
240,0.0,4,0.0
241,3.0,2,1.5
242,0.0,1,0.0
244,0.0,5,0.0
245,3.0,3,1.0
246,2.0,3,0.6666666666666666
247,0.0,5,0.0
248,0.0,2,0.0
249,0.0,5,0.0
250,0.0,1,0.0
251,0.0,1,0.0
257,0.0,1,0.0
258,0.0,1,0.0
259,0.0,3,0.0
262,0.0,5,0.0
265,0.0,3,0.0
266,0.0,2,0.0
267,0.0,2,0.0
268,0.0,1,0.0
269,3.0,4,0.75
270,0.0,2,0.0
271,1.0,8,0.125
