GENE_ID,TFBS,TRANSCRIPTS,AVERAGES
1,0.0,2,0.0
2,2.0,2,1.0
3,1.0,1,1.0
9,0.0,9,0.0
10,1.0,1,1.0
12,0.0,7,0.0
13,0.0,1,0.0
14,0.0,2,0.0
15,1.0,3,0.3333333333333333
16,0.0,2,0.0
18,0.0,4,0.0
19,0.0,2,0.0
20,1.0,9,0.1111111111111111
21,1.0,4,0.25
22,0.0,5,0.0
23,0.0,21,0.0
24,2.0,4,0.5
25,0.0,2,0.0
26,2.0,3,0.6666666666666666
27,0.0,10,0.0
28,0.0,4,0.0
29,2.0,8,0.25
30,0.0,2,0.0
31,2.0,12,0.16666666666666666
32,1.0,5,0.2
33,0.0,2,0.0
34,0.0,9,0.0
35,0.0,2,0.0
36,0.0,2,0.0
37,4.0,5,0.8
38,0.0,3,0.0
39,0.0,3,0.0
40,2.0,2,1.0
41,0.0,6,0.0
43,6.0,7,0.8571428571428571
47,0.0,5,0.0
48,0.0,4,0.0
49,2.0,2,1.0
50,1.0,1,1.0
51,0.0,4,0.0
52,0.0,5,0.0
53,0.0,9,0.0
54,5.0,5,1.0
55,0.0,3,0.0
56,0.0,4,0.0
58,0.0,1,0.0
59,2.0,4,0.5
60,0.0,3,0.0
70,0.0,1,0.0
71,0.0,3,0.0
72,4.0,4,1.0
81,0.0,3,0.0
86,0.0,3,0.0
87,6.0,8,0.75
88,0.0,4,0.0
89,0.0,2,0.0
90,0.0,3,0.0
91,1.0,5,0.2
92,0.0,3,0.0
93,0.0,2,0.0
94,2.0,4,0.5
95,0.0,6,0.0
97,0.0,2,0.0
98,0.0,1,0.0
100,0.0,1,0.0
101,0.0,5,0.0
102,0.0,5,0.0
103,5.0,8,0.625
104,10.0,11,0.9090909090909091
105,1.0,4,0.25
107,0.0,2,0.0
108,1.0,3,0.3333333333333333
109,0.0,3,0.0
111,3.0,4,0.75
112,3.0,4,0.75
113,3.0,3,1.0
114,0.0,2,0.0
115,0.0,1,0.0
116,0.0,2,0.0
117,2.0,6,0.3333333333333333
118,1.0,8,0.125
119,1.0,7,0.14285714285714285
120,0.0,6,0.0
123,0.0,3,0.0
124,0.0,2,0.0
125,0.0,4,0.0
126,0.0,1,0.0
127,0.0,2,0.0
128,0.0,2,0.0
130,0.0,4,0.0
131,2.0,2,1.0
132,0.0,4,0.0
133,0.0,1,0.0
134,0.0,5,0.0
135,1.0,8,0.125
136,0.0,1,0.0
140,0.0,3,0.0
141,1.0,4,0.25
142,0.0,1,0.0
143,0.0,2,0.0
146,0.0,1,0.0
147,0.0,1,0.0
148,8.0,8,1.0
150,0.0,1,0.0
151,0.0,1,0.0
152,0.0,1,0.0
153,0.0,1,0.0
154,2.0,1,2.0
155,1.0,1,1.0
156,0.0,1,0.0
157,0.0,4,0.0
158,0.0,3,0.0
159,2.0,2,1.0
160,1.0,5,0.2
161,6.0,4,1.5
162,0.0,5,0.0
163,1.0,7,0.14285714285714285
164,5.0,7,0.7142857142857143
165,0.0,3,0.0
166,7.0,4,1.75
167,0.0,3,0.0
172,0.0,12,0.0
173,0.0,1,0.0
174,2.0,3,0.6666666666666666
175,0.0,4,0.0
176,0.0,4,0.0
177,350.0,175,2.0
178,4.0,6,0.6666666666666666
181,0.0,1,0.0
182,0.0,2,0.0
183,2.0,2,1.0
185,0.0,5,0.0
186,0.0,1,0.0
187,0.0,2,0.0
189,1.0,3,0.3333333333333333
190,0.0,1,0.0
191,0.0,3,0.0
196,0.0,1,0.0
197,2.0,2,1.0
199,18.0,24,0.75
202,0.0,2,0.0
203,1.0,1,1.0
204,0.0,6,0.0
205,0.0,4,0.0
207,7.0,7,1.0
208,1.0,7,0.14285714285714285
210,0.0,3,0.0
211,0.0,4,0.0
212,0.0,3,0.0
213,0.0,4,0.0
214,1.0,7,0.14285714285714285
215,0.0,1,0.0
216,1.0,3,0.3333333333333333
217,0.0,2,0.0
218,0.0,6,0.0
219,0.0,1,0.0
220,0.0,2,0.0
221,2.0,5,0.4
222,0.0,3,0.0
223,0.0,4,0.0
224,4.0,4,1.0
225,0.0,1,0.0
226,4.0,7,0.5714285714285714
229,0.0,1,0.0
230,0.0,1,0.0
231,1.0,1,1.0
238,2.0,3,0.6666666666666666
239,0.0,2,0.0
240,0.0,4,0.0
241,1.0,2,0.5
242,0.0,1,0.0
244,5.0,5,1.0
245,2.0,3,0.6666666666666666
246,0.0,3,0.0
247,0.0,5,0.0
248,0.0,2,0.0
249,0.0,5,0.0
250,0.0,1,0.0
251,0.0,1,0.0
257,0.0,1,0.0
258,0.0,1,0.0
259,4.0,3,1.3333333333333333
262,0.0,5,0.0
265,0.0,3,0.0
266,0.0,2,0.0
267,0.0,2,0.0
268,0.0,1,0.0
269,1.0,4,0.25
270,0.0,2,0.0
271,5.0,8,0.625
272,0.0,8,0.0
273,0.0,5,0.0
274,0.0,13,0.0
275,7.0,7,1.0
276,0.0,6,0.0
279,0.0,2,0.0
280,0.0,4,0.0
283,0.0,2,0.0
284,2.0,4,0.5
285,0.0,4,0.0
286,4.0,10,0.4
287,2.0,10,0.2
288,2.0,11,0.18181818181818182
290,0.0,1,0.0
291,0.0,1,0.0
292,0.0,1,0.0
293,2.0,2,1.0
301,0.0,3,0.0
302,0.0,6,0.0
303,0.0,1,0.0
304,0.0,1,0.0
305,0.0,1,0.0
306,0.0,1,0.0
307,4.0,4,1.0
308,0.0,2,0.0
309,3.0,3,1.0
310,5.0,5,1.0
311,0.0,7,0.0
312,2.0,2,1.0
313,0.0,3,0.0
314,0.0,2,0.0
316,0.0,3,0.0
317,1.0,6,0.16666666666666666
318,0.0,4,0.0
319,0.0,1,0.0
320,0.0,1,0.0
321,7.0,6,1.1666666666666667
322,20.0,15,1.3333333333333333
323,0.0,7,0.0
324,1.0,5,0.2
325,0.0,1,0.0
326,3.0,4,0.75
327,0.0,2,0.0
328,0.0,4,0.0
329,0.0,3,0.0
330,1.0,1,1.0
331,3.0,3,1.0
332,0.0,9,0.0
333,0.0,5,0.0
334,6.0,9,0.6666666666666666
335,0.0,1,0.0
336,0.0,2,0.0
337,1.0,1,1.0
338,0.0,1,0.0
339,0.0,2,0.0
341,0.0,4,0.0
342,0.0,3,0.0
343,0.0,1,0.0
344,0.0,1,0.0
345,0.0,1,0.0
347,0.0,2,0.0
348,0.0,1,0.0
350,1.0,1,1.0
351,1.0,12,0.08333333333333333
353,4.0,2,2.0
354,0.0,4,0.0
355,1.0,11,0.09090909090909091
356,2.0,2,1.0
357,0.0,4,0.0
358,2.0,5,0.4
359,0.0,1,0.0
360,3.0,3,1.0
361,0.0,2,0.0
362,0.0,1,0.0
363,1.0,3,0.3333333333333333
364,7.0,9,0.7777777777777778
366,2.0,2,1.0
367,7.0,7,1.0
368,0.0,4,0.0
369,0.0,5,0.0
372,0.0,3,0.0
373,0.0,3,0.0
374,0.0,1,0.0
375,0.0,4,0.0
377,0.0,2,0.0
378,0.0,1,0.0
379,0.0,1,0.0
381,0.0,2,0.0
382,0.0,1,0.0
383,0.0,3,0.0
384,0.0,1,0.0
387,0.0,2,0.0
388,0.0,1,0.0
389,0.0,4,0.0
390,0.0,3,0.0
391,0.0,1,0.0
392,0.0,3,0.0
393,2.0,4,0.5
394,0.0,5,0.0
395,1.0,7,0.14285714285714285
396,0.0,4,0.0
397,0.0,1,0.0
398,0.0,1,0.0
399,0.0,1,0.0
400,0.0,3,0.0
401,0.0,1,0.0
402,3.0,3,1.0
403,1.0,1,1.0
405,2.0,8,0.25
406,8.0,11,0.7272727272727273
407,0.0,2,0.0
408,0.0,2,0.0
409,0.0,8,0.0
410,6.0,6,1.0
411,0.0,2,0.0
412,0.0,4,0.0
414,2.0,2,1.0
415,0.0,3,0.0
416,0.0,3,0.0
417,0.0,2,0.0
419,0.0,12,0.0
420,0.0,4,0.0
421,1.0,2,0.5
427,4.0,4,1.0
429,0.0,1,0.0
430,0.0,1,0.0
432,0.0,3,0.0
433,6.0,7,0.8571428571428571
434,0.0,1,0.0
435,0.0,7,0.0
438,2.0,6,0.3333333333333333
439,0.0,1,0.0
440,0.0,6,0.0
443,1.0,2,0.5
444,0.0,13,0.0
445,0.0,3,0.0
460,5.0,5,1.0
462,0.0,1,0.0
463,0.0,2,0.0
466,0.0,2,0.0
467,5.0,7,0.7142857142857143
468,3.0,3,1.0
471,0.0,3,0.0
472,2.0,9,0.2222222222222222
473,1.0,5,0.2
474,0.0,1,0.0
475,0.0,1,0.0
476,0.0,5,0.0
477,0.0,5,0.0
478,0.0,5,0.0
479,0.0,2,0.0
480,0.0,4,0.0
481,0.0,1,0.0
482,1.0,1,1.0
483,0.0,2,0.0
486,0.0,3,0.0
487,0.0,4,0.0
488,1.0,5,0.2
489,0.0,8,0.0
490,0.0,4,0.0
491,8.0,6,1.3333333333333333
492,1.0,4,0.25
493,0.0,5,0.0
495,3.0,2,1.5
496,0.0,2,0.0
498,4.0,6,0.6666666666666666
501,2.0,3,0.6666666666666666
506,0.0,1,0.0
509,0.0,5,0.0
513,0.0,2,0.0
514,0.0,1,0.0
515,0.0,2,0.0
516,2.0,2,1.0
517,0.0,3,0.0
518,0.0,3,0.0
521,0.0,3,0.0
522,5.0,5,1.0
523,0.0,2,0.0
525,1.0,3,0.3333333333333333
526,0.0,1,0.0
527,0.0,2,0.0
528,0.0,4,0.0
529,0.0,3,0.0
533,0.0,3,0.0
534,21.0,21,1.0
535,1.0,10,0.1
537,0.0,3,0.0
538,0.0,3,0.0
539,0.0,2,0.0
540,0.0,10,0.0
545,1.0,2,0.5
546,0.0,6,0.0
547,2.0,5,0.4
549,0.0,3,0.0
550,0.0,7,0.0
551,0.0,1,0.0
552,0.0,1,0.0
553,0.0,1,0.0
554,1.0,3,0.3333333333333333
558,3.0,3,1.0
563,0.0,1,0.0
566,0.0,1,0.0
567,0.0,3,0.0
570,0.0,2,0.0
571,0.0,3,0.0
572,0.0,3,0.0
573,2.0,2,1.0
574,0.0,2,0.0
575,1.0,1,1.0
576,4.0,9,0.4444444444444444
577,0.0,3,0.0
578,0.0,5,0.0
579,0.0,1,0.0
580,0.0,10,0.0
581,0.0,8,0.0
582,6.0,7,0.8571428571428571
583,0.0,2,0.0
585,1.0,5,0.2
586,2.0,5,0.4
587,0.0,8,0.0
590,0.0,2,0.0
593,8.0,5,1.6
594,0.0,2,0.0
595,0.0,1,0.0
596,0.0,3,0.0
597,0.0,2,0.0
598,0.0,4,0.0
599,0.0,3,0.0
602,0.0,1,0.0
604,1.0,4,0.25
605,0.0,2,0.0
606,1.0,2,0.5
607,1.0,2,0.5
608,0.0,3,0.0
610,0.0,1,0.0
611,0.0,1,0.0
613,3.0,5,0.6
617,0.0,6,0.0
618,0.0,1,0.0
622,0.0,3,0.0
623,0.0,1,0.0
624,4.0,4,1.0
627,1.0,17,0.058823529411764705
629,21.0,27,0.7777777777777778
631,0.0,4,0.0
632,1.0,1,1.0
633,0.0,1,0.0
634,10.0,11,0.9090909090909091
635,0.0,2,0.0
636,0.0,4,0.0
637,18.0,9,2.0
638,0.0,1,0.0
639,0.0,2,0.0
640,1.0,3,0.3333333333333333
641,0.0,4,0.0
642,2.0,2,1.0
643,3.0,2,1.5
644,0.0,2,0.0
645,0.0,1,0.0
646,0.0,2,0.0
648,0.0,1,0.0
649,0.0,10,0.0
650,0.0,1,0.0
651,0.0,1,0.0
652,0.0,4,0.0
653,0.0,2,0.0
654,0.0,1,0.0
655,0.0,2,0.0
656,0.0,2,0.0
657,0.0,1,0.0
658,1.0,5,0.2
659,0.0,3,0.0
660,2.0,3,0.6666666666666666
661,0.0,3,0.0
662,0.0,5,0.0
663,0.0,2,0.0
664,0.0,2,0.0
665,1.0,4,0.25
666,0.0,1,0.0
667,2.0,14,0.14285714285714285
668,0.0,1,0.0
669,0.0,2,0.0
670,0.0,4,0.0
671,0.0,1,0.0
672,2.0,20,0.1
673,0.0,1,0.0
675,0.0,4,0.0
676,0.0,7,0.0
677,0.0,3,0.0
678,1.0,1,1.0
680,1.0,1,1.0
682,0.0,5,0.0
683,0.0,1,0.0
684,0.0,1,0.0
685,0.0,1,0.0
686,0.0,4,0.0
687,0.0,1,0.0
688,0.0,2,0.0
689,3.0,3,1.0
690,0.0,1,0.0
694,2.0,1,2.0
695,3.0,13,0.23076923076923078
696,0.0,1,0.0
699,0.0,4,0.0
701,0.0,2,0.0
705,0.0,1,0.0
706,0.0,4,0.0
708,0.0,1,0.0
710,2.0,5,0.4
711,0.0,1,0.0
712,0.0,1,0.0
713,0.0,1,0.0
714,0.0,2,0.0
715,1.0,4,0.25
716,3.0,5,0.6
717,10.0,57,0.17543859649122806
718,0.0,1,0.0
719,0.0,1,0.0
720,9.0,10,0.9
721,0.0,3,0.0
722,1.0,1,1.0
725,0.0,7,0.0
726,5.0,5,1.0
727,0.0,3,0.0
728,0.0,1,0.0
729,0.0,2,0.0
730,0.0,2,0.0
731,0.0,1,0.0
732,0.0,3,0.0
733,0.0,1,0.0
734,1.0,2,0.5
735,0.0,1,0.0
738,0.0,3,0.0
740,0.0,3,0.0
741,1.0,1,1.0
744,2.0,3,0.6666666666666666
745,2.0,3,0.6666666666666666
746,0.0,1,0.0
747,1.0,1,1.0
750,0.0,1,0.0
752,4.0,6,0.6666666666666666
753,2.0,9,0.2222222222222222
754,2.0,2,1.0
755,0.0,6,0.0
757,0.0,2,0.0
758,0.0,5,0.0
759,4.0,5,0.8
760,0.0,1,0.0
761,0.0,2,0.0
762,4.0,2,2.0
763,0.0,1,0.0
765,0.0,5,0.0
766,0.0,2,0.0
767,0.0,3,0.0
768,0.0,1,0.0
770,1.0,1,1.0
771,0.0,3,0.0
773,2.0,9,0.2222222222222222
774,0.0,8,0.0
775,0.0,29,0.0
776,1.0,6,0.16666666666666666
777,0.0,5,0.0
778,1.0,3,0.3333333333333333
779,1.0,1,1.0
780,24.0,72,0.3333333333333333
781,0.0,2,0.0
782,2.0,6,0.3333333333333333
783,0.0,17,0.0
