GENE_ID,TFBS,TRANSCRIPTS,AVERAGES
1,0.0,2,0.0
2,2.0,2,1.0
3,0.0,1,0.0
9,1.0,9,0.1111111111111111
10,0.0,1,0.0
12,0.0,7,0.0
13,0.0,1,0.0
14,2.0,2,1.0
15,2.0,3,0.6666666666666666
16,1.0,2,0.5
18,2.0,4,0.5
19,0.0,2,0.0
20,1.0,9,0.1111111111111111
21,1.0,4,0.25
22,0.0,5,0.0
23,0.0,21,0.0
24,2.0,4,0.5
25,0.0,2,0.0
26,1.0,3,0.3333333333333333
27,5.0,10,0.5
28,0.0,4,0.0
29,5.0,8,0.625
30,2.0,2,1.0
31,2.0,12,0.16666666666666666
32,5.0,5,1.0
33,0.0,2,0.0
34,7.0,9,0.7777777777777778
35,0.0,2,0.0
36,0.0,2,0.0
37,0.0,5,0.0
38,3.0,3,1.0
39,1.0,3,0.3333333333333333
40,1.0,2,0.5
41,0.0,6,0.0
43,1.0,7,0.14285714285714285
47,0.0,5,0.0
48,4.0,4,1.0
49,2.0,2,1.0
50,0.0,1,0.0
51,0.0,4,0.0
52,0.0,5,0.0
53,9.0,9,1.0
54,0.0,5,0.0
55,6.0,3,2.0
56,0.0,4,0.0
58,0.0,1,0.0
59,0.0,4,0.0
60,0.0,3,0.0
70,1.0,1,1.0
71,0.0,3,0.0
72,0.0,4,0.0
81,3.0,3,1.0
86,6.0,3,2.0
87,2.0,8,0.25
88,0.0,4,0.0
89,1.0,2,0.5
90,0.0,3,0.0
91,1.0,5,0.2
92,0.0,3,0.0
93,0.0,2,0.0
94,0.0,4,0.0
95,0.0,6,0.0
97,2.0,2,1.0
98,0.0,1,0.0
100,0.0,1,0.0
101,0.0,5,0.0
102,0.0,5,0.0
103,1.0,8,0.125
104,0.0,11,0.0
105,2.0,4,0.5
107,0.0,2,0.0
108,1.0,3,0.3333333333333333
109,2.0,3,0.6666666666666666
111,2.0,4,0.5
112,3.0,4,0.75
113,0.0,3,0.0
114,0.0,2,0.0
115,1.0,1,1.0
116,2.0,2,1.0
117,4.0,6,0.6666666666666666
118,1.0,8,0.125
119,2.0,7,0.2857142857142857
120,7.0,6,1.1666666666666667
123,0.0,3,0.0
124,2.0,2,1.0
125,4.0,4,1.0
126,1.0,1,1.0
127,2.0,2,1.0
128,0.0,2,0.0
130,0.0,4,0.0
131,0.0,2,0.0
132,0.0,4,0.0
133,0.0,1,0.0
134,3.0,5,0.6
135,0.0,8,0.0
136,0.0,1,0.0
140,1.0,3,0.3333333333333333
141,0.0,4,0.0
142,0.0,1,0.0
143,0.0,2,0.0
146,0.0,1,0.0
147,0.0,1,0.0
148,0.0,8,0.0
150,0.0,1,0.0
151,0.0,1,0.0
152,0.0,1,0.0
153,0.0,1,0.0
154,0.0,1,0.0
155,1.0,1,1.0
156,1.0,1,1.0
157,0.0,4,0.0
158,0.0,3,0.0
159,0.0,2,0.0
160,7.0,5,1.4
161,0.0,4,0.0
162,6.0,5,1.2
163,0.0,7,0.0
164,1.0,7,0.14285714285714285
165,0.0,3,0.0
166,5.0,4,1.25
167,0.0,3,0.0
172,8.0,12,0.6666666666666666
173,0.0,1,0.0
174,2.0,3,0.6666666666666666
175,0.0,4,0.0
176,4.0,4,1.0
177,0.0,175,0.0
178,0.0,6,0.0
181,1.0,1,1.0
182,1.0,2,0.5
183,2.0,2,1.0
185,4.0,5,0.8
186,1.0,1,1.0
187,2.0,2,1.0
189,1.0,3,0.3333333333333333
190,2.0,1,2.0
191,0.0,3,0.0
196,0.0,1,0.0
197,0.0,2,0.0
199,36.0,24,1.5
202,0.0,2,0.0
203,0.0,1,0.0
204,0.0,6,0.0
205,0.0,4,0.0
207,6.0,7,0.8571428571428571
208,5.0,7,0.7142857142857143
210,0.0,3,0.0
211,0.0,4,0.0
212,3.0,3,1.0
213,4.0,4,1.0
214,0.0,7,0.0
215,0.0,1,0.0
216,0.0,3,0.0
217,0.0,2,0.0
218,0.0,6,0.0
219,0.0,1,0.0
220,2.0,2,1.0
221,2.0,5,0.4
222,2.0,3,0.6666666666666666
223,0.0,4,0.0
224,1.0,4,0.25
225,1.0,1,1.0
226,0.0,7,0.0
229,0.0,1,0.0
230,1.0,1,1.0
231,0.0,1,0.0
238,0.0,3,0.0
239,0.0,2,0.0
240,4.0,4,1.0
241,0.0,2,0.0
242,0.0,1,0.0
244,0.0,5,0.0
245,2.0,3,0.6666666666666666
246,3.0,3,1.0
247,0.0,5,0.0
248,2.0,2,1.0
249,4.0,5,0.8
250,1.0,1,1.0
251,3.0,1,3.0
257,0.0,1,0.0
258,0.0,1,0.0
259,3.0,3,1.0
262,1.0,5,0.2
265,0.0,3,0.0
266,3.0,2,1.5
267,0.0,2,0.0
268,0.0,1,0.0
269,5.0,4,1.25
270,0.0,2,0.0
271,10.0,8,1.25
272,2.0,8,0.25
273,1.0,5,0.2
274,0.0,13,0.0
275,7.0,7,1.0
276,0.0,6,0.0
279,4.0,2,2.0
280,0.0,4,0.0
283,1.0,2,0.5
284,2.0,4,0.5
285,4.0,4,1.0
286,8.0,10,0.8
287,1.0,10,0.1
288,3.0,11,0.2727272727272727
290,0.0,1,0.0
291,0.0,1,0.0
292,1.0,1,1.0
293,4.0,2,2.0
301,0.0,3,0.0
302,0.0,6,0.0
303,0.0,1,0.0
304,0.0,1,0.0
305,1.0,1,1.0
306,0.0,1,0.0
307,0.0,4,0.0
308,2.0,2,1.0
309,4.0,3,1.3333333333333333
310,0.0,5,0.0
311,12.0,7,1.7142857142857142
312,2.0,2,1.0
313,0.0,3,0.0
314,2.0,2,1.0
316,0.0,3,0.0
317,0.0,6,0.0
318,0.0,4,0.0
319,1.0,1,1.0
320,0.0,1,0.0
321,3.0,6,0.5
322,2.0,15,0.13333333333333333
323,4.0,7,0.5714285714285714
324,3.0,5,0.6
325,0.0,1,0.0
326,0.0,4,0.0
327,2.0,2,1.0
328,0.0,4,0.0
329,0.0,3,0.0
330,0.0,1,0.0
331,0.0,3,0.0
332,0.0,9,0.0
333,0.0,5,0.0
334,0.0,9,0.0
335,0.0,1,0.0
336,0.0,2,0.0
337,0.0,1,0.0
338,0.0,1,0.0
339,2.0,2,1.0
341,0.0,4,0.0
342,0.0,3,0.0
343,0.0,1,0.0
344,0.0,1,0.0
345,0.0,1,0.0
347,0.0,2,0.0
348,3.0,1,3.0
350,0.0,1,0.0
351,0.0,12,0.0
353,0.0,2,0.0
354,4.0,4,1.0
355,0.0,11,0.0
356,0.0,2,0.0
357,0.0,4,0.0
358,3.0,5,0.6
359,1.0,1,1.0
360,0.0,3,0.0
361,0.0,2,0.0
362,0.0,1,0.0
363,2.0,3,0.6666666666666666
364,0.0,9,0.0
366,0.0,2,0.0
367,0.0,7,0.0
368,0.0,4,0.0
369,0.0,5,0.0
372,0.0,3,0.0
373,0.0,3,0.0
374,1.0,1,1.0
375,0.0,4,0.0
377,0.0,2,0.0
378,0.0,1,0.0
379,0.0,1,0.0
381,0.0,2,0.0
382,2.0,1,2.0
383,0.0,3,0.0
384,0.0,1,0.0
387,0.0,2,0.0
388,0.0,1,0.0
389,0.0,4,0.0
390,0.0,3,0.0
391,1.0,1,1.0
392,0.0,3,0.0
393,4.0,4,1.0
394,0.0,5,0.0
395,1.0,7,0.14285714285714285
396,0.0,4,0.0
397,0.0,1,0.0
398,1.0,1,1.0
399,0.0,1,0.0
400,0.0,3,0.0
401,1.0,1,1.0
402,0.0,3,0.0
403,0.0,1,0.0
405,1.0,8,0.125
406,2.0,11,0.18181818181818182
407,0.0,2,0.0
408,2.0,2,1.0
409,0.0,8,0.0
410,6.0,6,1.0
411,0.0,2,0.0
412,9.0,4,2.25
414,0.0,2,0.0
415,0.0,3,0.0
416,0.0,3,0.0
417,0.0,2,0.0
419,0.0,12,0.0
420,0.0,4,0.0
421,2.0,2,1.0
427,0.0,4,0.0
429,0.0,1,0.0
430,0.0,1,0.0
432,0.0,3,0.0
433,1.0,7,0.14285714285714285
434,0.0,1,0.0
435,0.0,7,0.0
438,4.0,6,0.6666666666666666
439,0.0,1,0.0
440,0.0,6,0.0
443,1.0,2,0.5
444,0.0,13,0.0
445,3.0,3,1.0
460,1.0,5,0.2
462,0.0,1,0.0
463,0.0,2,0.0
466,2.0,2,1.0
467,0.0,7,0.0
468,3.0,3,1.0
471,0.0,3,0.0
472,1.0,9,0.1111111111111111
473,2.0,5,0.4
474,0.0,1,0.0
475,1.0,1,1.0
476,1.0,5,0.2
477,2.0,5,0.4
478,9.0,5,1.8
479,0.0,2,0.0
480,4.0,4,1.0
481,2.0,1,2.0
482,0.0,1,0.0
483,0.0,2,0.0
486,2.0,3,0.6666666666666666
487,4.0,4,1.0
488,0.0,5,0.0
489,0.0,8,0.0
490,0.0,4,0.0
491,5.0,6,0.8333333333333334
492,3.0,4,0.75
493,4.0,5,0.8
495,1.0,2,0.5
496,2.0,2,1.0
498,0.0,6,0.0
501,0.0,3,0.0
506,0.0,1,0.0
509,0.0,5,0.0
513,0.0,2,0.0
514,0.0,1,0.0
515,0.0,2,0.0
516,0.0,2,0.0
517,0.0,3,0.0
518,3.0,3,1.0
521,3.0,3,1.0
522,0.0,5,0.0
523,2.0,2,1.0
525,1.0,3,0.3333333333333333
526,0.0,1,0.0
527,2.0,2,1.0
528,0.0,4,0.0
529,0.0,3,0.0
533,0.0,3,0.0
534,21.0,21,1.0
535,2.0,10,0.2
537,0.0,3,0.0
538,0.0,3,0.0
539,0.0,2,0.0
540,0.0,10,0.0
545,0.0,2,0.0
546,0.0,6,0.0
547,0.0,5,0.0
549,0.0,3,0.0
550,7.0,7,1.0
551,0.0,1,0.0
552,0.0,1,0.0
553,0.0,1,0.0
554,2.0,3,0.6666666666666666
558,0.0,3,0.0
563,0.0,1,0.0
566,0.0,1,0.0
567,0.0,3,0.0
570,0.0,2,0.0
571,1.0,3,0.3333333333333333
572,0.0,3,0.0
573,0.0,2,0.0
574,0.0,2,0.0
575,1.0,1,1.0
576,0.0,9,0.0
577,0.0,3,0.0
578,2.0,5,0.4
579,0.0,1,0.0
580,10.0,10,1.0
581,8.0,8,1.0
582,8.0,7,1.1428571428571428
583,2.0,2,1.0
585,0.0,5,0.0
586,0.0,5,0.0
587,8.0,8,1.0
590,0.0,2,0.0
593,0.0,5,0.0
594,0.0,2,0.0
595,0.0,1,0.0
596,0.0,3,0.0
597,0.0,2,0.0
598,0.0,4,0.0
599,1.0,3,0.3333333333333333
602,2.0,1,2.0
604,4.0,4,1.0
605,2.0,2,1.0
606,0.0,2,0.0
607,0.0,2,0.0
608,0.0,3,0.0
610,2.0,1,2.0
611,1.0,1,1.0
613,2.0,5,0.4
617,0.0,6,0.0
618,0.0,1,0.0
622,1.0,3,0.3333333333333333
623,0.0,1,0.0
624,4.0,4,1.0
627,0.0,17,0.0
629,21.0,27,0.7777777777777778
631,1.0,4,0.25
632,0.0,1,0.0
633,0.0,1,0.0
634,11.0,11,1.0
635,0.0,2,0.0
636,0.0,4,0.0
637,0.0,9,0.0
638,0.0,1,0.0
639,0.0,2,0.0
640,1.0,3,0.3333333333333333
641,0.0,4,0.0
642,0.0,2,0.0
643,0.0,2,0.0
644,4.0,2,2.0
645,1.0,1,1.0
646,1.0,2,0.5
648,0.0,1,0.0
649,0.0,10,0.0
650,0.0,1,0.0
651,0.0,1,0.0
652,1.0,4,0.25
653,0.0,2,0.0
654,0.0,1,0.0
655,0.0,2,0.0
656,0.0,2,0.0
657,0.0,1,0.0
658,0.0,5,0.0
659,0.0,3,0.0
660,0.0,3,0.0
661,3.0,3,1.0
662,5.0,5,1.0
663,0.0,2,0.0
664,0.0,2,0.0
665,3.0,4,0.75
666,0.0,1,0.0
667,2.0,14,0.14285714285714285
668,2.0,1,2.0
669,0.0,2,0.0
670,0.0,4,0.0
671,0.0,1,0.0
672,1.0,20,0.05
673,0.0,1,0.0
675,1.0,4,0.25
676,7.0,7,1.0
677,0.0,3,0.0
678,0.0,1,0.0
680,0.0,1,0.0
682,7.0,5,1.4
683,0.0,1,0.0
684,0.0,1,0.0
685,0.0,1,0.0
686,0.0,4,0.0
687,0.0,1,0.0
688,1.0,2,0.5
689,0.0,3,0.0
690,0.0,1,0.0
694,0.0,1,0.0
695,0.0,13,0.0
696,0.0,1,0.0
699,4.0,4,1.0
701,0.0,2,0.0
705,1.0,1,1.0
706,0.0,4,0.0
708,0.0,1,0.0
710,0.0,5,0.0
711,0.0,1,0.0
712,0.0,1,0.0
713,0.0,1,0.0
714,2.0,2,1.0
715,6.0,4,1.5
716,0.0,5,0.0
717,10.0,57,0.17543859649122806
718,0.0,1,0.0
719,0.0,1,0.0
720,1.0,10,0.1
721,3.0,3,1.0
722,0.0,1,0.0
725,12.0,7,1.7142857142857142
726,1.0,5,0.2
727,3.0,3,1.0
728,1.0,1,1.0
729,2.0,2,1.0
730,2.0,2,1.0
731,0.0,1,0.0
732,0.0,3,0.0
733,0.0,1,0.0
734,0.0,2,0.0
735,0.0,1,0.0
738,2.0,3,0.6666666666666666
740,3.0,3,1.0
741,0.0,1,0.0
744,1.0,3,0.3333333333333333
745,4.0,3,1.3333333333333333
746,1.0,1,1.0
747,0.0,1,0.0
750,1.0,1,1.0
752,4.0,6,0.6666666666666666
753,4.0,9,0.4444444444444444
754,0.0,2,0.0
755,8.0,6,1.3333333333333333
757,0.0,2,0.0
758,3.0,5,0.6
759,4.0,5,0.8
760,1.0,1,1.0
761,0.0,2,0.0
762,4.0,2,2.0
763,0.0,1,0.0
765,10.0,5,2.0
766,4.0,2,2.0
767,3.0,3,1.0
768,1.0,1,1.0
770,0.0,1,0.0
771,0.0,3,0.0
773,1.0,9,0.1111111111111111
774,1.0,8,0.125
775,3.0,29,0.10344827586206896
776,0.0,6,0.0
777,1.0,5,0.2
778,0.0,3,0.0
779,0.0,1,0.0
780,6.0,72,0.08333333333333333
781,0.0,2,0.0
782,0.0,6,0.0
783,0.0,17,0.0
784,0.0,6,0.0
785,3.0,6,0.5
