GENE_ID,TFBS,TRANSCRIPTS,AVERAGES
1,0.0,2,0.0
2,2.0,2,1.0
3,0.0,1,0.0
9,8.0,9,0.8888888888888888
10,2.0,1,2.0
12,0.0,7,0.0
13,0.0,1,0.0
14,2.0,2,1.0
15,2.0,3,0.6666666666666666
16,0.0,2,0.0
18,0.0,4,0.0
19,0.0,2,0.0
20,0.0,9,0.0
21,3.0,4,0.75
22,5.0,5,1.0
23,0.0,21,0.0
24,2.0,4,0.5
25,0.0,2,0.0
26,2.0,3,0.6666666666666666
27,10.0,10,1.0
28,0.0,4,0.0
29,0.0,8,0.0
30,0.0,2,0.0
31,9.0,12,0.75
32,2.0,5,0.4
33,4.0,2,2.0
34,8.0,9,0.8888888888888888
35,0.0,2,0.0
36,2.0,2,1.0
37,0.0,5,0.0
38,0.0,3,0.0
39,1.0,3,0.3333333333333333
40,0.0,2,0.0
41,6.0,6,1.0
43,2.0,7,0.2857142857142857
47,0.0,5,0.0
48,4.0,4,1.0
49,0.0,2,0.0
50,1.0,1,1.0
51,0.0,4,0.0
52,0.0,5,0.0
53,9.0,9,1.0
54,4.0,5,0.8
55,0.0,3,0.0
56,0.0,4,0.0
58,0.0,1,0.0
59,3.0,4,0.75
60,0.0,3,0.0
70,0.0,1,0.0
71,0.0,3,0.0
72,4.0,4,1.0
81,0.0,3,0.0
86,0.0,3,0.0
87,1.0,8,0.125
88,2.0,4,0.5
89,5.0,2,2.5
90,1.0,3,0.3333333333333333
91,4.0,5,0.8
92,0.0,3,0.0
93,2.0,2,1.0
94,2.0,4,0.5
95,12.0,6,2.0
97,2.0,2,1.0
98,0.0,1,0.0
100,0.0,1,0.0
101,0.0,5,0.0
102,4.0,5,0.8
103,8.0,8,1.0
104,3.0,11,0.2727272727272727
105,5.0,4,1.25
107,0.0,2,0.0
108,2.0,3,0.6666666666666666
109,0.0,3,0.0
111,1.0,4,0.25
112,2.0,4,0.5
113,4.0,3,1.3333333333333333
114,2.0,2,1.0
115,0.0,1,0.0
116,0.0,2,0.0
117,1.0,6,0.16666666666666666
118,3.0,8,0.375
119,1.0,7,0.14285714285714285
120,6.0,6,1.0
123,0.0,3,0.0
124,0.0,2,0.0
125,8.0,4,2.0
126,1.0,1,1.0
127,6.0,2,3.0
128,0.0,2,0.0
130,0.0,4,0.0
131,2.0,2,1.0
132,4.0,4,1.0
133,0.0,1,0.0
134,0.0,5,0.0
135,0.0,8,0.0
136,0.0,1,0.0
140,1.0,3,0.3333333333333333
141,3.0,4,0.75
142,1.0,1,1.0
143,4.0,2,2.0
146,0.0,1,0.0
147,0.0,1,0.0
148,0.0,8,0.0
150,0.0,1,0.0
151,0.0,1,0.0
152,0.0,1,0.0
153,0.0,1,0.0
154,0.0,1,0.0
155,0.0,1,0.0
156,0.0,1,0.0
157,4.0,4,1.0
158,0.0,3,0.0
159,2.0,2,1.0
160,0.0,5,0.0
161,0.0,4,0.0
162,7.0,5,1.4
163,4.0,7,0.5714285714285714
164,0.0,7,0.0
165,0.0,3,0.0
166,0.0,4,0.0
167,3.0,3,1.0
172,6.0,12,0.5
173,0.0,1,0.0
174,4.0,3,1.3333333333333333
175,3.0,4,0.75
176,0.0,4,0.0
177,175.0,175,1.0
178,3.0,6,0.5
181,2.0,1,2.0
182,1.0,2,0.5
183,0.0,2,0.0
185,5.0,5,1.0
186,0.0,1,0.0
187,0.0,2,0.0
189,0.0,3,0.0
190,1.0,1,1.0
191,0.0,3,0.0
196,1.0,1,1.0
197,0.0,2,0.0
199,42.0,24,1.75
202,3.0,2,1.5
203,0.0,1,0.0
204,0.0,6,0.0
205,0.0,4,0.0
207,1.0,7,0.14285714285714285
208,4.0,7,0.5714285714285714
210,6.0,3,2.0
211,0.0,4,0.0
212,0.0,3,0.0
213,11.0,4,2.75
214,5.0,7,0.7142857142857143
215,0.0,1,0.0
216,1.0,3,0.3333333333333333
217,0.0,2,0.0
218,0.0,6,0.0
219,2.0,1,2.0
220,4.0,2,2.0
221,0.0,5,0.0
222,0.0,3,0.0
223,4.0,4,1.0
224,1.0,4,0.25
225,0.0,1,0.0
226,0.0,7,0.0
229,1.0,1,1.0
230,0.0,1,0.0
231,3.0,1,3.0
238,3.0,3,1.0
239,2.0,2,1.0
240,0.0,4,0.0
241,0.0,2,0.0
242,0.0,1,0.0
244,0.0,5,0.0
245,4.0,3,1.3333333333333333
246,0.0,3,0.0
247,0.0,5,0.0
248,0.0,2,0.0
249,0.0,5,0.0
250,1.0,1,1.0
251,0.0,1,0.0
257,1.0,1,1.0
258,0.0,1,0.0
259,1.0,3,0.3333333333333333
262,5.0,5,1.0
265,3.0,3,1.0
266,1.0,2,0.5
267,0.0,2,0.0
268,0.0,1,0.0
269,1.0,4,0.25
270,6.0,2,3.0
271,0.0,8,0.0
272,1.0,8,0.125
273,0.0,5,0.0
274,0.0,13,0.0
275,0.0,7,0.0
276,6.0,6,1.0
279,0.0,2,0.0
280,7.0,4,1.75
283,1.0,2,0.5
284,0.0,4,0.0
285,12.0,4,3.0
286,0.0,10,0.0
287,7.0,10,0.7
288,6.0,11,0.5454545454545454
290,0.0,1,0.0
291,0.0,1,0.0
292,1.0,1,1.0
293,0.0,2,0.0
301,8.0,3,2.6666666666666665
302,0.0,6,0.0
303,0.0,1,0.0
304,1.0,1,1.0
305,2.0,1,2.0
306,1.0,1,1.0
307,4.0,4,1.0
308,0.0,2,0.0
309,0.0,3,0.0
310,5.0,5,1.0
311,0.0,7,0.0
312,0.0,2,0.0
313,6.0,3,2.0
314,2.0,2,1.0
316,0.0,3,0.0
317,2.0,6,0.3333333333333333
318,0.0,4,0.0
319,0.0,1,0.0
320,1.0,1,1.0
321,0.0,6,0.0
322,10.0,15,0.6666666666666666
323,9.0,7,1.2857142857142858
324,0.0,5,0.0
325,0.0,1,0.0
326,0.0,4,0.0
327,0.0,2,0.0
328,0.0,4,0.0
329,3.0,3,1.0
330,1.0,1,1.0
331,0.0,3,0.0
332,0.0,9,0.0
333,0.0,5,0.0
334,1.0,9,0.1111111111111111
335,0.0,1,0.0
336,0.0,2,0.0
337,0.0,1,0.0
338,0.0,1,0.0
339,0.0,2,0.0
341,4.0,4,1.0
342,0.0,3,0.0
343,0.0,1,0.0
344,0.0,1,0.0
345,0.0,1,0.0
347,0.0,2,0.0
348,1.0,1,1.0
350,0.0,1,0.0
351,1.0,12,0.08333333333333333
353,2.0,2,1.0
354,0.0,4,0.0
355,31.0,11,2.8181818181818183
356,0.0,2,0.0
357,4.0,4,1.0
358,0.0,5,0.0
359,1.0,1,1.0
360,0.0,3,0.0
361,0.0,2,0.0
362,0.0,1,0.0
363,0.0,3,0.0
364,1.0,9,0.1111111111111111
366,0.0,2,0.0
367,3.0,7,0.42857142857142855
368,0.0,4,0.0
369,5.0,5,1.0
372,3.0,3,1.0
373,3.0,3,1.0
374,1.0,1,1.0
375,0.0,4,0.0
377,0.0,2,0.0
378,0.0,1,0.0
379,0.0,1,0.0
381,0.0,2,0.0
382,0.0,1,0.0
383,0.0,3,0.0
384,1.0,1,1.0
387,0.0,2,0.0
388,0.0,1,0.0
389,8.0,4,2.0
390,6.0,3,2.0
391,0.0,1,0.0
392,0.0,3,0.0
393,0.0,4,0.0
394,0.0,5,0.0
395,8.0,7,1.1428571428571428
396,0.0,4,0.0
397,1.0,1,1.0
398,1.0,1,1.0
399,2.0,1,2.0
400,0.0,3,0.0
401,0.0,1,0.0
402,0.0,3,0.0
403,1.0,1,1.0
405,9.0,8,1.125
406,10.0,11,0.9090909090909091
407,0.0,2,0.0
408,2.0,2,1.0
409,0.0,8,0.0
410,0.0,6,0.0
411,2.0,2,1.0
412,7.0,4,1.75
414,2.0,2,1.0
415,0.0,3,0.0
416,6.0,3,2.0
417,2.0,2,1.0
419,3.0,12,0.25
420,8.0,4,2.0
421,0.0,2,0.0
427,4.0,4,1.0
429,1.0,1,1.0
430,0.0,1,0.0
432,2.0,3,0.6666666666666666
433,0.0,7,0.0
434,0.0,1,0.0
435,7.0,7,1.0
438,0.0,6,0.0
439,0.0,1,0.0
440,6.0,6,1.0
443,1.0,2,0.5
444,13.0,13,1.0
445,0.0,3,0.0
460,1.0,5,0.2
462,3.0,1,3.0
463,3.0,2,1.5
466,0.0,2,0.0
467,2.0,7,0.2857142857142857
468,0.0,3,0.0
471,0.0,3,0.0
472,6.0,9,0.6666666666666666
473,3.0,5,0.6
474,1.0,1,1.0
475,0.0,1,0.0
476,3.0,5,0.6
477,2.0,5,0.4
478,0.0,5,0.0
479,6.0,2,3.0
480,2.0,4,0.5
481,0.0,1,0.0
482,0.0,1,0.0
483,0.0,2,0.0
486,0.0,3,0.0
487,0.0,4,0.0
488,0.0,5,0.0
489,0.0,8,0.0
490,2.0,4,0.5
491,0.0,6,0.0
492,0.0,4,0.0
493,4.0,5,0.8
495,0.0,2,0.0
496,0.0,2,0.0
498,1.0,6,0.16666666666666666
501,4.0,3,1.3333333333333333
506,1.0,1,1.0
509,0.0,5,0.0
513,0.0,2,0.0
514,0.0,1,0.0
515,1.0,2,0.5
516,0.0,2,0.0
517,0.0,3,0.0
518,0.0,3,0.0
521,0.0,3,0.0
522,0.0,5,0.0
523,0.0,2,0.0
525,1.0,3,0.3333333333333333
526,0.0,1,0.0
527,0.0,2,0.0
528,4.0,4,1.0
529,0.0,3,0.0
533,3.0,3,1.0
534,21.0,21,1.0
535,2.0,10,0.2
537,3.0,3,1.0
538,0.0,3,0.0
539,2.0,2,1.0
540,3.0,10,0.3
545,3.0,2,1.5
546,12.0,6,2.0
547,0.0,5,0.0
549,3.0,3,1.0
550,0.0,7,0.0
551,0.0,1,0.0
552,5.0,1,5.0
553,0.0,1,0.0
554,0.0,3,0.0
558,0.0,3,0.0
563,1.0,1,1.0
566,1.0,1,1.0
567,0.0,3,0.0
570,4.0,2,2.0
571,2.0,3,0.6666666666666666
572,0.0,3,0.0
573,0.0,2,0.0
574,5.0,2,2.5
575,0.0,1,0.0
576,1.0,9,0.1111111111111111
577,0.0,3,0.0
578,0.0,5,0.0
579,2.0,1,2.0
580,0.0,10,0.0
581,0.0,8,0.0
582,0.0,7,0.0
583,0.0,2,0.0
585,4.0,5,0.8
586,5.0,5,1.0
587,14.0,8,1.75
590,4.0,2,2.0
593,0.0,5,0.0
594,0.0,2,0.0
595,3.0,1,3.0
596,0.0,3,0.0
597,2.0,2,1.0
598,3.0,4,0.75
599,3.0,3,1.0
602,0.0,1,0.0
604,1.0,4,0.25
605,0.0,2,0.0
606,3.0,2,1.5
607,2.0,2,1.0
608,0.0,3,0.0
610,1.0,1,1.0
611,0.0,1,0.0
613,0.0,5,0.0
617,6.0,6,1.0
618,1.0,1,1.0
622,0.0,3,0.0
623,1.0,1,1.0
624,0.0,4,0.0
627,18.0,17,1.0588235294117647
629,0.0,27,0.0
631,3.0,4,0.75
632,0.0,1,0.0
633,0.0,1,0.0
634,0.0,11,0.0
635,0.0,2,0.0
636,3.0,4,0.75
637,7.0,9,0.7777777777777778
638,0.0,1,0.0
639,2.0,2,1.0
640,0.0,3,0.0
641,0.0,4,0.0
642,2.0,2,1.0
643,1.0,2,0.5
644,0.0,2,0.0
645,1.0,1,1.0
646,0.0,2,0.0
648,0.0,1,0.0
649,0.0,10,0.0
650,0.0,1,0.0
651,0.0,1,0.0
652,3.0,4,0.75
653,2.0,2,1.0
654,0.0,1,0.0
655,0.0,2,0.0
656,0.0,2,0.0
657,0.0,1,0.0
658,2.0,5,0.4
659,3.0,3,1.0
660,4.0,3,1.3333333333333333
661,0.0,3,0.0
662,1.0,5,0.2
663,0.0,2,0.0
664,0.0,2,0.0
665,3.0,4,0.75
666,1.0,1,1.0
667,14.0,14,1.0
668,1.0,1,1.0
669,0.0,2,0.0
670,8.0,4,2.0
671,0.0,1,0.0
672,6.0,20,0.3
673,2.0,1,2.0
675,2.0,4,0.5
676,0.0,7,0.0
677,2.0,3,0.6666666666666666
678,0.0,1,0.0
680,0.0,1,0.0
682,0.0,5,0.0
683,0.0,1,0.0
684,2.0,1,2.0
685,0.0,1,0.0
686,0.0,4,0.0
687,1.0,1,1.0
688,1.0,2,0.5
689,0.0,3,0.0
690,1.0,1,1.0
694,0.0,1,0.0
695,10.0,13,0.7692307692307693
696,0.0,1,0.0
699,0.0,4,0.0
701,2.0,2,1.0
705,0.0,1,0.0
706,0.0,4,0.0
708,0.0,1,0.0
710,12.0,5,2.4
711,1.0,1,1.0
712,0.0,1,0.0
713,0.0,1,0.0
714,0.0,2,0.0
715,0.0,4,0.0
716,1.0,5,0.2
717,0.0,57,0.0
718,0.0,1,0.0
719,4.0,1,4.0
720,0.0,10,0.0
721,0.0,3,0.0
722,1.0,1,1.0
725,7.0,7,1.0
726,0.0,5,0.0
727,3.0,3,1.0
728,0.0,1,0.0
729,6.0,2,3.0
730,0.0,2,0.0
731,0.0,1,0.0
732,0.0,3,0.0
733,0.0,1,0.0
734,1.0,2,0.5
735,0.0,1,0.0
738,0.0,3,0.0
740,0.0,3,0.0
741,0.0,1,0.0
744,4.0,3,1.3333333333333333
745,0.0,3,0.0
746,0.0,1,0.0
747,0.0,1,0.0
750,0.0,1,0.0
752,2.0,6,0.3333333333333333
753,9.0,9,1.0
754,0.0,2,0.0
755,8.0,6,1.3333333333333333
757,0.0,2,0.0
758,2.0,5,0.4
759,0.0,5,0.0
760,0.0,1,0.0
761,2.0,2,1.0
762,0.0,2,0.0
763,0.0,1,0.0
765,0.0,5,0.0
766,0.0,2,0.0
767,3.0,3,1.0
768,2.0,1,2.0
770,0.0,1,0.0
771,0.0,3,0.0
773,1.0,9,0.1111111111111111
774,2.0,8,0.25
775,0.0,29,0.0
776,1.0,6,0.16666666666666666
777,1.0,5,0.2
778,0.0,3,0.0
779,0.0,1,0.0
780,0.0,72,0.0
781,4.0,2,2.0
782,4.0,6,0.6666666666666666
783,11.0,17,0.6470588235294118
784,0.0,6,0.0
785,15.0,6,2.5
786,0.0,1,0.0
