GENE_ID,TFBS,TRANSCRIPTS,AVERAGES
1,0.0,2,0.0
2,2.0,2,1.0
3,0.0,1,0.0
9,14.0,9,1.5555555555555556
10,1.0,1,1.0
12,0.0,7,0.0
13,1.0,1,1.0
14,2.0,2,1.0
15,3.0,3,1.0
16,2.0,2,1.0
18,4.0,4,1.0
19,0.0,2,0.0
20,0.0,9,0.0
21,4.0,4,1.0
22,10.0,5,2.0
23,0.0,21,0.0
24,10.0,4,2.5
25,3.0,2,1.5
26,0.0,3,0.0
27,20.0,10,2.0
28,0.0,4,0.0
29,2.0,8,0.25
30,0.0,2,0.0
31,8.0,12,0.6666666666666666
32,2.0,5,0.4
33,2.0,2,1.0
34,9.0,9,1.0
35,0.0,2,0.0
36,4.0,2,2.0
37,0.0,5,0.0
38,3.0,3,1.0
39,0.0,3,0.0
40,0.0,2,0.0
41,0.0,6,0.0
43,7.0,7,1.0
47,0.0,5,0.0
48,4.0,4,1.0
49,0.0,2,0.0
50,0.0,1,0.0
51,0.0,4,0.0
52,0.0,5,0.0
53,18.0,9,2.0
54,0.0,5,0.0
55,0.0,3,0.0
56,4.0,4,1.0
58,0.0,1,0.0
59,4.0,4,1.0
60,0.0,3,0.0
70,0.0,1,0.0
71,0.0,3,0.0
72,8.0,4,2.0
81,0.0,3,0.0
86,0.0,3,0.0
87,0.0,8,0.0
88,0.0,4,0.0
89,5.0,2,2.5
90,4.0,3,1.3333333333333333
91,1.0,5,0.2
92,3.0,3,1.0
93,0.0,2,0.0
94,3.0,4,0.75
95,12.0,6,2.0
97,2.0,2,1.0
98,0.0,1,0.0
100,0.0,1,0.0
101,0.0,5,0.0
102,9.0,5,1.8
103,7.0,8,0.875
104,2.0,11,0.18181818181818182
105,11.0,4,2.75
107,0.0,2,0.0
108,1.0,3,0.3333333333333333
109,0.0,3,0.0
111,1.0,4,0.25
112,4.0,4,1.0
113,0.0,3,0.0
114,2.0,2,1.0
115,1.0,1,1.0
116,3.0,2,1.5
117,0.0,6,0.0
118,16.0,8,2.0
119,1.0,7,0.14285714285714285
120,5.0,6,0.8333333333333334
123,0.0,3,0.0
124,2.0,2,1.0
125,4.0,4,1.0
126,3.0,1,3.0
127,8.0,2,4.0
128,0.0,2,0.0
130,12.0,4,3.0
131,5.0,2,2.5
132,4.0,4,1.0
133,0.0,1,0.0
134,10.0,5,2.0
135,0.0,8,0.0
136,0.0,1,0.0
140,3.0,3,1.0
141,4.0,4,1.0
142,2.0,1,2.0
143,2.0,2,1.0
146,0.0,1,0.0
147,0.0,1,0.0
148,0.0,8,0.0
150,0.0,1,0.0
151,0.0,1,0.0
152,0.0,1,0.0
153,1.0,1,1.0
154,2.0,1,2.0
155,0.0,1,0.0
156,0.0,1,0.0
157,4.0,4,1.0
158,2.0,3,0.6666666666666666
159,0.0,2,0.0
160,0.0,5,0.0
161,0.0,4,0.0
162,7.0,5,1.4
163,3.0,7,0.42857142857142855
164,13.0,7,1.8571428571428572
165,0.0,3,0.0
166,0.0,4,0.0
167,2.0,3,0.6666666666666666
172,3.0,12,0.25
173,3.0,1,3.0
174,5.0,3,1.6666666666666667
175,5.0,4,1.25
176,0.0,4,0.0
177,350.0,175,2.0
178,5.0,6,0.8333333333333334
181,1.0,1,1.0
182,1.0,2,0.5
183,8.0,2,4.0
185,5.0,5,1.0
186,2.0,1,2.0
187,2.0,2,1.0
189,0.0,3,0.0
190,2.0,1,2.0
191,0.0,3,0.0
196,2.0,1,2.0
197,0.0,2,0.0
199,0.0,24,0.0
202,3.0,2,1.5
203,0.0,1,0.0
204,0.0,6,0.0
205,0.0,4,0.0
207,1.0,7,0.14285714285714285
208,4.0,7,0.5714285714285714
210,3.0,3,1.0
211,0.0,4,0.0
212,3.0,3,1.0
213,18.0,4,4.5
214,6.0,7,0.8571428571428571
215,1.0,1,1.0
216,3.0,3,1.0
217,0.0,2,0.0
218,3.0,6,0.5
219,1.0,1,1.0
220,4.0,2,2.0
221,4.0,5,0.8
222,0.0,3,0.0
223,4.0,4,1.0
224,3.0,4,0.75
225,2.0,1,2.0
226,2.0,7,0.2857142857142857
229,2.0,1,2.0
230,0.0,1,0.0
231,1.0,1,1.0
238,1.0,3,0.3333333333333333
239,4.0,2,2.0
240,0.0,4,0.0
241,0.0,2,0.0
242,0.0,1,0.0
244,0.0,5,0.0
245,2.0,3,0.6666666666666666
246,3.0,3,1.0
247,5.0,5,1.0
248,0.0,2,0.0
249,0.0,5,0.0
250,1.0,1,1.0
251,0.0,1,0.0
257,2.0,1,2.0
258,2.0,1,2.0
259,5.0,3,1.6666666666666667
262,7.0,5,1.4
265,6.0,3,2.0
266,3.0,2,1.5
267,2.0,2,1.0
268,1.0,1,1.0
269,0.0,4,0.0
270,6.0,2,3.0
271,9.0,8,1.125
272,9.0,8,1.125
273,0.0,5,0.0
274,0.0,13,0.0
275,0.0,7,0.0
276,0.0,6,0.0
279,0.0,2,0.0
280,9.0,4,2.25
283,3.0,2,1.5
284,3.0,4,0.75
285,4.0,4,1.0
286,1.0,10,0.1
287,12.0,10,1.2
288,14.0,11,1.2727272727272727
290,0.0,1,0.0
291,2.0,1,2.0
292,3.0,1,3.0
293,0.0,2,0.0
301,4.0,3,1.3333333333333333
302,0.0,6,0.0
303,6.0,1,6.0
304,6.0,1,6.0
305,2.0,1,2.0
306,0.0,1,0.0
307,4.0,4,1.0
308,2.0,2,1.0
309,0.0,3,0.0
310,10.0,5,2.0
311,6.0,7,0.8571428571428571
312,2.0,2,1.0
313,6.0,3,2.0
314,0.0,2,0.0
316,2.0,3,0.6666666666666666
317,7.0,6,1.1666666666666667
318,0.0,4,0.0
319,0.0,1,0.0
320,0.0,1,0.0
321,0.0,6,0.0
322,10.0,15,0.6666666666666666
323,2.0,7,0.2857142857142857
324,3.0,5,0.6
325,0.0,1,0.0
326,3.0,4,0.75
327,0.0,2,0.0
328,0.0,4,0.0
329,10.0,3,3.3333333333333335
330,1.0,1,1.0
331,0.0,3,0.0
332,0.0,9,0.0
333,0.0,5,0.0
334,3.0,9,0.3333333333333333
335,1.0,1,1.0
336,1.0,2,0.5
337,0.0,1,0.0
338,1.0,1,1.0
339,0.0,2,0.0
341,4.0,4,1.0
342,0.0,3,0.0
343,0.0,1,0.0
344,1.0,1,1.0
345,0.0,1,0.0
347,4.0,2,2.0
348,1.0,1,1.0
350,1.0,1,1.0
351,0.0,12,0.0
353,2.0,2,1.0
354,0.0,4,0.0
355,30.0,11,2.727272727272727
356,0.0,2,0.0
357,1.0,4,0.25
358,1.0,5,0.2
359,1.0,1,1.0
360,3.0,3,1.0
361,2.0,2,1.0
362,0.0,1,0.0
363,0.0,3,0.0
364,2.0,9,0.2222222222222222
366,6.0,2,3.0
367,1.0,7,0.14285714285714285
368,0.0,4,0.0
369,10.0,5,2.0
372,6.0,3,2.0
373,3.0,3,1.0
374,0.0,1,0.0
375,0.0,4,0.0
377,0.0,2,0.0
378,0.0,1,0.0
379,0.0,1,0.0
381,0.0,2,0.0
382,0.0,1,0.0
383,0.0,3,0.0
384,0.0,1,0.0
387,0.0,2,0.0
388,0.0,1,0.0
389,4.0,4,1.0
390,3.0,3,1.0
391,3.0,1,3.0
392,0.0,3,0.0
393,0.0,4,0.0
394,5.0,5,1.0
395,10.0,7,1.4285714285714286
396,3.0,4,0.75
397,1.0,1,1.0
398,1.0,1,1.0
399,1.0,1,1.0
400,0.0,3,0.0
401,0.0,1,0.0
402,0.0,3,0.0
403,2.0,1,2.0
405,8.0,8,1.0
406,3.0,11,0.2727272727272727
407,0.0,2,0.0
408,6.0,2,3.0
409,0.0,8,0.0
410,6.0,6,1.0
411,8.0,2,4.0
412,7.0,4,1.75
414,2.0,2,1.0
415,3.0,3,1.0
416,4.0,3,1.3333333333333333
417,2.0,2,1.0
419,18.0,12,1.5
420,12.0,4,3.0
421,0.0,2,0.0
427,0.0,4,0.0
429,0.0,1,0.0
430,0.0,1,0.0
432,4.0,3,1.3333333333333333
433,0.0,7,0.0
434,0.0,1,0.0
435,14.0,7,2.0
438,4.0,6,0.6666666666666666
439,0.0,1,0.0
440,6.0,6,1.0
443,0.0,2,0.0
444,7.0,13,0.5384615384615384
445,3.0,3,1.0
460,14.0,5,2.8
462,2.0,1,2.0
463,2.0,2,1.0
466,0.0,2,0.0
467,2.0,7,0.2857142857142857
468,3.0,3,1.0
471,0.0,3,0.0
472,13.0,9,1.4444444444444444
473,3.0,5,0.6
474,0.0,1,0.0
475,0.0,1,0.0
476,13.0,5,2.6
477,5.0,5,1.0
478,0.0,5,0.0
479,8.0,2,4.0
480,2.0,4,0.5
481,0.0,1,0.0
482,0.0,1,0.0
483,2.0,2,1.0
486,0.0,3,0.0
487,1.0,4,0.25
488,2.0,5,0.4
489,1.0,8,0.125
490,5.0,4,1.25
491,2.0,6,0.3333333333333333
492,0.0,4,0.0
493,10.0,5,2.0
495,0.0,2,0.0
496,0.0,2,0.0
498,1.0,6,0.16666666666666666
501,5.0,3,1.6666666666666667
506,0.0,1,0.0
509,0.0,5,0.0
513,0.0,2,0.0
514,3.0,1,3.0
515,2.0,2,1.0
516,0.0,2,0.0
517,3.0,3,1.0
518,0.0,3,0.0
521,0.0,3,0.0
522,5.0,5,1.0
523,2.0,2,1.0
525,3.0,3,1.0
526,0.0,1,0.0
527,0.0,2,0.0
528,12.0,4,3.0
529,3.0,3,1.0
533,3.0,3,1.0
534,0.0,21,0.0
535,18.0,10,1.8
537,0.0,3,0.0
538,3.0,3,1.0
539,1.0,2,0.5
540,12.0,10,1.2
545,5.0,2,2.5
546,6.0,6,1.0
547,0.0,5,0.0
549,3.0,3,1.0
550,0.0,7,0.0
551,0.0,1,0.0
552,1.0,1,1.0
553,0.0,1,0.0
554,0.0,3,0.0
558,0.0,3,0.0
563,1.0,1,1.0
566,0.0,1,0.0
567,3.0,3,1.0
570,6.0,2,3.0
571,3.0,3,1.0
572,0.0,3,0.0
573,0.0,2,0.0
574,6.0,2,3.0
575,0.0,1,0.0
576,0.0,9,0.0
577,1.0,3,0.3333333333333333
578,0.0,5,0.0
579,2.0,1,2.0
580,20.0,10,2.0
581,0.0,8,0.0
582,7.0,7,1.0
583,4.0,2,2.0
585,0.0,5,0.0
586,6.0,5,1.2
587,7.0,8,0.875
590,6.0,2,3.0
593,0.0,5,0.0
594,0.0,2,0.0
595,2.0,1,2.0
596,0.0,3,0.0
597,0.0,2,0.0
598,4.0,4,1.0
599,4.0,3,1.3333333333333333
602,0.0,1,0.0
604,1.0,4,0.25
605,0.0,2,0.0
606,0.0,2,0.0
607,1.0,2,0.5
608,3.0,3,1.0
610,1.0,1,1.0
611,0.0,1,0.0
613,3.0,5,0.6
617,18.0,6,3.0
618,2.0,1,2.0
622,2.0,3,0.6666666666666666
623,0.0,1,0.0
624,0.0,4,0.0
627,18.0,17,1.0588235294117647
629,0.0,27,0.0
631,7.0,4,1.75
632,0.0,1,0.0
633,0.0,1,0.0
634,10.0,11,0.9090909090909091
635,0.0,2,0.0
636,2.0,4,0.5
637,16.0,9,1.7777777777777777
638,1.0,1,1.0
639,5.0,2,2.5
640,0.0,3,0.0
641,4.0,4,1.0
642,4.0,2,2.0
643,0.0,2,0.0
644,0.0,2,0.0
645,1.0,1,1.0
646,0.0,2,0.0
648,0.0,1,0.0
649,0.0,10,0.0
650,0.0,1,0.0
651,0.0,1,0.0
652,5.0,4,1.25
653,12.0,2,6.0
654,0.0,1,0.0
655,0.0,2,0.0
656,8.0,2,4.0
657,0.0,1,0.0
658,6.0,5,1.2
659,3.0,3,1.0
660,3.0,3,1.0
661,3.0,3,1.0
662,1.0,5,0.2
663,0.0,2,0.0
664,0.0,2,0.0
665,6.0,4,1.5
666,1.0,1,1.0
667,24.0,14,1.7142857142857142
668,0.0,1,0.0
669,8.0,2,4.0
670,0.0,4,0.0
671,0.0,1,0.0
672,10.0,20,0.5
673,0.0,1,0.0
675,3.0,4,0.75
676,6.0,7,0.8571428571428571
677,4.0,3,1.3333333333333333
678,0.0,1,0.0
680,0.0,1,0.0
682,2.0,5,0.4
683,2.0,1,2.0
684,1.0,1,1.0
685,0.0,1,0.0
686,0.0,4,0.0
687,1.0,1,1.0
688,4.0,2,2.0
689,3.0,3,1.0
690,0.0,1,0.0
694,1.0,1,1.0
695,2.0,13,0.15384615384615385
696,0.0,1,0.0
699,12.0,4,3.0
701,1.0,2,0.5
705,0.0,1,0.0
706,0.0,4,0.0
708,0.0,1,0.0
710,5.0,5,1.0
711,1.0,1,1.0
712,1.0,1,1.0
713,0.0,1,0.0
714,2.0,2,1.0
715,3.0,4,0.75
716,6.0,5,1.2
717,27.0,57,0.47368421052631576
718,0.0,1,0.0
719,3.0,1,3.0
720,0.0,10,0.0
721,1.0,3,0.3333333333333333
722,0.0,1,0.0
725,19.0,7,2.7142857142857144
726,1.0,5,0.2
727,9.0,3,3.0
728,1.0,1,1.0
729,2.0,2,1.0
730,4.0,2,2.0
731,0.0,1,0.0
732,18.0,3,6.0
733,0.0,1,0.0
734,3.0,2,1.5
735,0.0,1,0.0
738,0.0,3,0.0
740,0.0,3,0.0
741,1.0,1,1.0
744,2.0,3,0.6666666666666666
745,2.0,3,0.6666666666666666
746,1.0,1,1.0
747,0.0,1,0.0
750,0.0,1,0.0
752,2.0,6,0.3333333333333333
753,4.0,9,0.4444444444444444
754,0.0,2,0.0
755,5.0,6,0.8333333333333334
757,0.0,2,0.0
758,0.0,5,0.0
759,5.0,5,1.0
760,0.0,1,0.0
761,4.0,2,2.0
762,0.0,2,0.0
763,0.0,1,0.0
765,0.0,5,0.0
766,0.0,2,0.0
767,3.0,3,1.0
768,2.0,1,2.0
770,0.0,1,0.0
771,0.0,3,0.0
773,6.0,9,0.6666666666666666
774,0.0,8,0.0
775,27.0,29,0.9310344827586207
776,4.0,6,0.6666666666666666
777,1.0,5,0.2
778,3.0,3,1.0
779,0.0,1,0.0
780,54.0,72,0.75
781,3.0,2,1.5
