GENE_ID,TFBS,TRANSCRIPTS,AVERAGES
1,7.0,2,3.5
2,0.0,2,0.0
3,1.0,1,1.0
9,8.0,9,0.8888888888888888
10,1.0,1,1.0
12,15.0,7,2.142857142857143
13,1.0,1,1.0
14,4.0,2,2.0
15,7.0,3,2.3333333333333335
16,4.0,2,2.0
18,8.0,4,2.0
19,4.0,2,2.0
20,33.0,9,3.6666666666666665
21,22.0,4,5.5
22,0.0,5,0.0
23,21.0,21,1.0
24,10.0,4,2.5
25,2.0,2,1.0
26,3.0,3,1.0
27,25.0,10,2.5
28,4.0,4,1.0
29,31.0,8,3.875
30,2.0,2,1.0
31,14.0,12,1.1666666666666667
32,17.0,5,3.4
33,6.0,2,3.0
34,4.0,9,0.4444444444444444
35,10.0,2,5.0
36,4.0,2,2.0
37,5.0,5,1.0
38,3.0,3,1.0
39,4.0,3,1.3333333333333333
40,9.0,2,4.5
41,22.0,6,3.6666666666666665
43,36.0,7,5.142857142857143
47,20.0,5,4.0
48,8.0,4,2.0
49,4.0,2,2.0
50,2.0,1,2.0
51,4.0,4,1.0
52,50.0,5,10.0
53,28.0,9,3.111111111111111
54,16.0,5,3.2
55,3.0,3,1.0
56,0.0,4,0.0
58,2.0,1,2.0
59,6.0,4,1.5
60,10.0,3,3.3333333333333335
70,1.0,1,1.0
71,6.0,3,2.0
72,36.0,4,9.0
81,12.0,3,4.0
86,3.0,3,1.0
87,12.0,8,1.5
88,12.0,4,3.0
89,1.0,2,0.5
90,1.0,3,0.3333333333333333
91,2.0,5,0.4
92,0.0,3,0.0
93,8.0,2,4.0
94,4.0,4,1.0
95,24.0,6,4.0
97,2.0,2,1.0
98,4.0,1,4.0
100,4.0,1,4.0
101,38.0,5,7.6
102,13.0,5,2.6
103,23.0,8,2.875
104,44.0,11,4.0
105,6.0,4,1.5
107,3.0,2,1.5
108,3.0,3,1.0
109,4.0,3,1.3333333333333333
111,9.0,4,2.25
112,12.0,4,3.0
113,6.0,3,2.0
114,4.0,2,2.0
115,2.0,1,2.0
116,0.0,2,0.0
117,14.0,6,2.3333333333333335
118,4.0,8,0.5
119,8.0,7,1.1428571428571428
120,11.0,6,1.8333333333333333
123,3.0,3,1.0
124,0.0,2,0.0
125,0.0,4,0.0
126,0.0,1,0.0
127,2.0,2,1.0
128,2.0,2,1.0
130,4.0,4,1.0
131,2.0,2,1.0
132,8.0,4,2.0
133,2.0,1,2.0
134,11.0,5,2.2
135,34.0,8,4.25
136,3.0,1,3.0
140,6.0,3,2.0
141,2.0,4,0.5
142,3.0,1,3.0
143,2.0,2,1.0
146,1.0,1,1.0
147,1.0,1,1.0
148,24.0,8,3.0
150,2.0,1,2.0
151,1.0,1,1.0
152,0.0,1,0.0
153,0.0,1,0.0
154,1.0,1,1.0
155,3.0,1,3.0
156,2.0,1,2.0
157,8.0,4,2.0
158,19.0,3,6.333333333333333
159,0.0,2,0.0
160,10.0,5,2.0
161,12.0,4,3.0
162,18.0,5,3.6
163,12.0,7,1.7142857142857142
164,43.0,7,6.142857142857143
165,18.0,3,6.0
166,13.0,4,3.25
167,0.0,3,0.0
172,44.0,12,3.6666666666666665
173,4.0,1,4.0
174,3.0,3,1.0
175,7.0,4,1.75
176,4.0,4,1.0
177,0.0,175,0.0
178,7.0,6,1.1666666666666667
181,5.0,1,5.0
182,4.0,2,2.0
183,2.0,2,1.0
185,8.0,5,1.6
186,2.0,1,2.0
187,6.0,2,3.0
189,16.0,3,5.333333333333333
190,1.0,1,1.0
191,6.0,3,2.0
196,1.0,1,1.0
197,4.0,2,2.0
199,30.0,24,1.25
202,2.0,2,1.0
203,6.0,1,6.0
204,6.0,6,1.0
205,12.0,4,3.0
207,21.0,7,3.0
208,12.0,7,1.7142857142857142
210,3.0,3,1.0
211,12.0,4,3.0
212,3.0,3,1.0
213,0.0,4,0.0
214,1.0,7,0.14285714285714285
215,1.0,1,1.0
216,3.0,3,1.0
217,4.0,2,2.0
218,24.0,6,4.0
219,0.0,1,0.0
220,0.0,2,0.0
221,22.0,5,4.4
222,2.0,3,0.6666666666666666
223,12.0,4,3.0
224,4.0,4,1.0
225,1.0,1,1.0
226,16.0,7,2.2857142857142856
229,1.0,1,1.0
230,1.0,1,1.0
231,0.0,1,0.0
238,10.0,3,3.3333333333333335
239,7.0,2,3.5
240,4.0,4,1.0
241,2.0,2,1.0
242,2.0,1,2.0
244,30.0,5,6.0
245,4.0,3,1.3333333333333333
246,12.0,3,4.0
247,15.0,5,3.0
248,6.0,2,3.0
249,15.0,5,3.0
250,7.0,1,7.0
251,4.0,1,4.0
257,3.0,1,3.0
258,1.0,1,1.0
259,17.0,3,5.666666666666667
262,5.0,5,1.0
265,0.0,3,0.0
266,0.0,2,0.0
267,2.0,2,1.0
268,4.0,1,4.0
269,10.0,4,2.5
270,2.0,2,1.0
271,18.0,8,2.25
272,19.0,8,2.375
273,8.0,5,1.6
274,12.0,13,0.9230769230769231
275,49.0,7,7.0
276,15.0,6,2.5
279,0.0,2,0.0
280,0.0,4,0.0
283,3.0,2,1.5
284,4.0,4,1.0
285,4.0,4,1.0
286,22.0,10,2.2
287,16.0,10,1.6
288,13.0,11,1.1818181818181819
290,3.0,1,3.0
291,1.0,1,1.0
292,1.0,1,1.0
293,6.0,2,3.0
301,6.0,3,2.0
302,0.0,6,0.0
303,0.0,1,0.0
304,2.0,1,2.0
305,1.0,1,1.0
306,2.0,1,2.0
307,8.0,4,2.0
308,2.0,2,1.0
309,14.0,3,4.666666666666667
310,15.0,5,3.0
311,11.0,7,1.5714285714285714
312,0.0,2,0.0
313,0.0,3,0.0
314,2.0,2,1.0
316,3.0,3,1.0
317,7.0,6,1.1666666666666667
318,4.0,4,1.0
319,0.0,1,0.0
320,3.0,1,3.0
321,18.0,6,3.0
322,48.0,15,3.2
323,13.0,7,1.8571428571428572
324,1.0,5,0.2
325,0.0,1,0.0
326,14.0,4,3.5
327,2.0,2,1.0
328,8.0,4,2.0
329,3.0,3,1.0
330,0.0,1,0.0
331,3.0,3,1.0
332,0.0,9,0.0
333,7.0,5,1.4
334,3.0,9,0.3333333333333333
335,2.0,1,2.0
336,6.0,2,3.0
337,1.0,1,1.0
338,4.0,1,4.0
